"Average";;;"Analog";;
0.00466994;-0.00109351;8.47778e-05;35;35.0009;11.6847
0.00479326;-0.00114754;0.000125538;36;36.0087;12.0438
0.00496378;-0.00114416;8.74311e-05;37;37.0164;12.3653
0.00513844;-0.00121067;7.57414e-05;38;38.0243;12.7598
0.00528697;-0.00124231;7.16414e-05;39;39.0321;13.182
0.00543331;-0.00126307;8.39384e-05;40;39.9943;13.5252
0.00558335;-0.00132651;8.44031e-05;41;41.0021;13.8112
0.00572717;-0.00135354;0.000112158;42;42.0102;14.2669
0.00583384;-0.00139019;7.33488e-05;43;43.0179;14.622
0.00597625;-0.00143554;7.82186e-05;44;44.0257;14.9218
0.00612399;-0.00147573;7.03307e-05;45;45.0336;15.2789
0.00626702;-0.0015144;6.51165e-05;46;45.9956;15.7109
0.00646033;-0.00156558;6.68856e-05;47;47.0036;16.0778
0.00655333;-0.00161017;0.00012021;48;48.0117;16.4072
0.00670831;-0.00164429;8.65725e-05;49;49.0192;16.6538
0.00679916;-0.00168528;5.79953e-05;50;50.027;17.0424
0.00697553;-0.00171323;8.63026e-05;51;51.0353;17.5553
0.00708046;-0.00173341;8.2342e-05;52;52.0429;17.8867
0.00721772;-0.00179025;8.99233e-05;53;53.0052;18.2437
0.00736427;-0.00183336;9.90694e-05;54;54.0129;18.6481
0.00749422;-0.00184554;0.000141111;55;55.0207;18.9854
0.00764609;-0.00192134;0.00010552;56;56.0286;19.2951
0.00776565;-0.00193167;8.74745e-05;57;57.0364;19.6206
0.00791822;-0.00197507;6.93605e-05;58;58.0443;20.0349
0.00804357;-0.0020545;7.2068e-05;59;59.0065;20.3308
0.00820255;-0.00203021;2.91373e-05;60;60.0143;20.7154
0.00829306;-0.00219422;3.29091e-05;61;61.0223;21.0567
0.00847435;-0.00215612;7.85218e-05;62;62.0303;21.2835
0.00858395;-0.00218281;5.63946e-05;63;62.9922;21.7728
0.00883964;-0.00227014;7.55604e-05;64;65.0079;22.4099
0.00898312;-0.00229802;9.30133e-05;65;66.0158;22.8143
0.00917157;-0.00237888;0.00010315;66;67.0239;23.1911
0.00923913;-0.00236534;5.05512e-05;67;68.0313;23.4988
0.00939963;-0.00241954;9.26742e-05;68;68.9936;23.8006
0.00951655;-0.00247633;7.30618e-05;69;70.0015;24.1853
0.00964961;-0.00250057;7.7748e-05;70;71.0094;24.4753
0.00973643;-0.00257727;9.56944e-05;71;72.0173;24.852
0.00989926;-0.00259461;3.83926e-05;72;73.0253;25.2367
0.0100634;-0.00262987;7.97463e-05;73;74.033;25.574
0.0101709;-0.0026379;2.95065e-05;74;74.9951;25.8029
0.0102925;-0.00268888;6.62491e-05;75;76.0032;26.2309
0.0104022;-0.00275908;8.23633e-05;76;77.011;26.6077
0.0105353;-0.00279283;9.41864e-05;77;78.0186;26.8878
0.0106566;-0.00282654;6.62283e-05;78;79.0263;27.2153
0.0107893;-0.00286723;6.87945e-05;79;80.0345;27.4283
0.0109147;-0.0029032;6.33624e-05;80;80.9965;27.7637
0.0110339;-0.00293689;1.41398e-05;81;82.0044;28.1621
0.0111725;-0.00297231;7.40089e-05;82;83.0123;28.5133
0.0112653;-0.0030319;7.98834e-05;83;84.0202;28.9078
0.0113943;-0.00308981;7.24913e-05;84;85.0281;29.251
0.0115031;-0.00309665;3.54946e-05;85;86.036;29.5509
0.0116404;-0.00313771;5.84245e-05;86;86.9979;29.8054
0.0117726;-0.00318629;4.00233e-05;87;88.006;30.1111
0.0118701;-0.00327171;5.08757e-05;88;89.0139;30.5412
0.0120431;-0.00325853;7.47941e-05;89;90.0218;30.8548
0.0121357;-0.00329946;5.75227e-05;90;91.0297;31.202
0.0122519;-0.0033452;5.93068e-05;91;91.9916;31.4762
0.0123812;-0.00338582;6.96157e-05;92;92.9994;31.6813
0.0125149;-0.00341095;4.34255e-05;93;94.0072;31.9911
0.0126281;-0.00344233;6.8258e-05;94;95.0151;32.3876
0.0127445;-0.00347287;6.70231e-05;95;96.0231;32.7347
0.0128681;-0.0034966;4.78431e-05;96;97.031;32.9517
0.0129876;-0.00353481;6.63896e-05;97;97.9932;33.3404
0.0130886;-0.00361865;5.67569e-05;98;99.0011;33.6343
0.013203;-0.00364273;0.000125354;99;100.009;34.0249
0.0133423;-0.00363991;9.62606e-05;100;101.017;34.3109
0.0134933;-0.00371322;3.6248e-05;101;102.024;34.5752
0.0136043;-0.0037174;7.27327e-05;102;103.032;34.9441
0.0136726;-0.00376787;5.55864e-05;103;103.994;35.0704
0.013832;-0.00381965;6.49383e-05;104;105.003;35.5537
0.013934;-0.00382921;4.02683e-05;105;106.01;35.7391
0.0140618;-0.0038896;8.87632e-05;106;107.018;36.0606
0.0141602;-0.0039142;6.72456e-05;107;108.026;36.4966
0.0142811;-0.0039486;1.99459e-05;108;109.034;36.8221
0.014389;-0.00398469;4.25135e-05;109;109.996;37.1279
0.0145105;-0.00403874;4.0193e-05;110;111.004;37.3606
0.0146345;-0.00406075;1.81727e-05;111;112.012;37.6861
0.014738;-0.00410084;5.41591e-05;112;113.02;37.986
0.0148291;-0.00413701;3.525e-05;113;114.027;38.2819
0.0149658;-0.00416819;6.07268e-05;114;115.035;38.5738
0.0150837;-0.00422736;2.58432e-05;115;115.997;38.8401
0.0151662;-0.00424976;5.09698e-05;116;117.005;39.0926
0.0152754;-0.00428792;2.3993e-05;117;118.013;39.4004
0.015396;-0.0043396;4.21484e-05;118;119.021;39.6529
0.0154966;-0.0043477;4.68356e-05;119;120.029;40.006
0.0156024;-0.00438746;2.35893e-05;120;120.991;40.219
0.0156962;-0.00443417;4.9436e-05;121;122.045;40.4952
0.0158083;-0.00445475;5.76842e-05;122;123.007;40.7063
0.0159062;-0.0044827;6.67067e-05;123;124.015;41.0791
0.0160433;-0.00448745;3.34727e-05;124;125.022;41.3908
0.016131;-0.00454914;6.87565e-05;125;126.03;41.6275
0.016218;-0.00460108;7.49473e-05;126;126.992;41.8702
;;;127;128.001;0.0009
;;;128;129.008;0.0403
;;;129;130.016;-0.005
;;;130;131.024;-0.003
;;;131;132.032;-0.0583
;;;132;132.994;0.0167
;;;133;134.002;-0.0839
;;;134;135.01;-0.0662
;;;135;136.018;-0.0662
;;;136;137.025;0.0344
;;;137;138.033;-0.0543
;;;138;138.995;-0.0524
;;;139;140.003;-0.0839
;;;140;140.37;-0.0287
