"Average";;;"Analog";;
0.00825349;-0.0060773;-0.000485964;47;50.0273;6.3389
0.00841243;-0.00624729;-0.00050779;48;51.0352;6.406
0.00860169;-0.00636083;-0.000507703;49;52.043;6.4277
0.0087482;-0.00649021;-0.000535201;50;53.0052;6.5776
0.00894645;-0.00661981;-0.000556206;51;54.013;6.7078
0.00913058;-0.00677711;-0.000541294;52;55.0208;6.6901
0.00932036;-0.00691303;-0.000564273;53;56.0288;6.7236
0.00949767;-0.00702262;-0.000572727;54;57.0366;6.8025
0.00968813;-0.00717982;-0.000597016;55;58.0445;6.7729
0.00985823;-0.00731229;-0.000610652;56;59.0066;6.9051
0.0100497;-0.00745798;-0.000593502;57;60.0145;6.9208
0.0102441;-0.00757955;-0.00060005;58;61.0223;7.0432
0.0104475;-0.00773101;-0.000641261;59;62.0302;7.055
0.0106119;-0.00782198;-0.000614506;60;63.038;7.124
0.0107694;-0.00801267;-0.000671601;61;64.046;7.2207
0.0109663;-0.00815725;-0.000671963;62;65.008;7.268
0.0111312;-0.00828649;-0.000651446;63;66.0159;7.3272
0.011311;-0.00841501;-0.000698705;64;67.0238;7.4594
0.0115116;-0.00856094;-0.0006913;65;68.0317;7.5383
0.0117115;-0.00870646;-0.000721375;66;69.0395;7.5994
0.0118666;-0.00880423;-0.000744955;67;70.0016;7.5777
0.0120279;-0.00895772;-0.000721878;68;71.0095;7.6645
0.0122419;-0.00911363;-0.00073789;69;72.0173;7.7632
0.0124403;-0.0092431;-0.000729097;70;73.0252;7.7809
0.0126207;-0.00939721;-0.000749223;71;74.033;7.7395
0.0128075;-0.00953875;-0.00077668;72;75.041;7.8105
0.0129806;-0.00964698;-0.00077295;73;76.003;7.7572
0.0131662;-0.00980546;-0.00078402;74;77.011;7.9703
0.0133646;-0.00993061;-0.000801792;75;78.0188;7.9841
0.013548;-0.010076;-0.000820217;76;79.0267;7.9427
0.0137344;-0.0101992;-0.000846443;77;80.0345;8.0926
0.014095;-0.0105335;-0.000885414;78;82.0044;8.1675
0.0142778;-0.0106766;-0.000895583;79;83.0123;8.205
0.0146281;-0.0109899;-0.000931941;80;85.028;8.3096
0.0148088;-0.0111548;-0.000919264;81;86.0359;8.3175
0.0150174;-0.0113138;-0.000949024;82;87.0438;8.3175
0.0151788;-0.0114266;-0.000966862;83;88.0058;8.4062
0.0153957;-0.0115848;-0.000952685;84;89.0138;8.3609
0.0156149;-0.0117034;-0.000987861;85;90.0217;8.3924
0.0157866;-0.0118475;-0.000990775;86;91.0295;8.4772
0.0159911;-0.0119819;-0.000966818;87;92.0374;8.4989
0.0161786;-0.0121274;-0.00101887;88;93.0453;8.4555
0.0163952;-0.0122761;-0.00102751;89;94.0073;8.637
0.0165814;-0.0124118;-0.00104422;90;95.0152;8.5068
0.0167641;-0.0125582;-0.00106573;91;96.0231;8.6449
0.0169687;-0.0126976;-0.00106539;92;97.031;8.6153
0.0171692;-0.0128424;-0.00110282;93;98.0388;8.7041
0.0173331;-0.0129622;-0.00110071;94;99.0009;8.7376
0.0175376;-0.0131;-0.00109614;95;100.009;8.781
0.017736;-0.0132588;-0.00111122;96;101.017;8.6903
0.0179242;-0.0134053;-0.0011425;97;102.024;8.7791
0.0181158;-0.0135259;-0.00116299;98;103.032;8.8481
0.0183183;-0.0136794;-0.00116395;99;104.04;8.8698
0.0185024;-0.0137975;-0.0011713;100;105.002;8.8382
0.0187265;-0.0139382;-0.0011604;101;106.01;9.0118
0.0189397;-0.0140365;-0.00123193;102;107.018;8.8856
0.0191205;-0.0142168;-0.00118856;103;108.026;8.9625
0.0193066;-0.0143373;-0.00121273;104;109.034;9.0533
0.0195215;-0.0145093;-0.00119454;105;110.042;8.9605
0.0197167;-0.0146242;-0.00124532;106;111.004;8.9665
0.0199003;-0.0147647;-0.00124761;107;112.012;9.1361
0.0200806;-0.0149035;-0.0012748;108;113.02;9.142
0.0202799;-0.0150552;-0.00127324;109;114.027;9.146
0.0204574;-0.0151774;-0.0013203;110;115.035;9.1006
0.0208478;-0.0155187;-0.00130856;111;117.005;9.1322
0.021045;-0.015676;-0.00133481;112;118.013;9.1558
0.0212349;-0.0158094;-0.00132565;113;119.021;9.2702
0.021441;-0.0159646;-0.00134279;114;120.029;9.2801
0.0216285;-0.0161026;-0.00135773;115;121.037;9.3787
0.0218362;-0.0162476;-0.00136699;116;122.045;9.3176
0.0220165;-0.0163901;-0.00141142;117;123.007;9.3787
0.0222325;-0.0165433;-0.00142311;118;124.015;9.4379
0.0224276;-0.0166417;-0.00141763;119;125.022;9.5188
0.0226421;-0.0167892;-0.00144719;120;126.03;9.4616
0.0228358;-0.0169266;-0.00145627;121;127.038;9.4044
0.0230377;-0.0170746;-0.00148611;122;128.046;9.5425
0.0232244;-0.0172051;-0.00149071;123;129.008;9.4872
0.0234244;-0.0173391;-0.00149145;124;130.016;9.4636
0.0236186;-0.0174643;-0.00155999;125;131.024;9.5661
0.0238101;-0.0175922;-0.00154756;126;132.032;9.6312
0.0240068;-0.0177363;-0.00154369;127;133.04;9.5109
0.0241822;-0.0178601;-0.00157089;128;134.002;9.5267
0.0243999;-0.0179968;-0.00160741;129;135.01;9.6115
0.0245543;-0.0181443;-0.00162833;130;136.017;9.6391
0.0247582;-0.0182762;-0.00164562;131;137.025;9.5602
0.0249487;-0.0184112;-0.0016369;132;138.033;9.7121
0.025118;-0.0185459;-0.00168533;133;139.041;9.6214
0.0252924;-0.0186783;-0.00172795;134;140.003;9.7634
0.0255024;-0.0188207;-0.00173701;135;141.011;9.6825
0.0256982;-0.0189588;-0.00175942;136;142.019;9.7575
0.0259045;-0.0190804;-0.00176389;137;143.027;9.8127
0.0261155;-0.0192388;-0.0017837;138;144.035;9.7516
0.0263165;-0.019374;-0.00178895;139;145.042;9.7279
0.0265022;-0.0194934;-0.00184247;140;146.005;9.8226
0.0266957;-0.0196224;-0.00186176;141;147.012;9.8324
0.0268765;-0.0197716;-0.00186511;142;148.02;9.8482
0.0270682;-0.0198985;-0.00185747;143;149.028;9.9291
0.0272771;-0.0200373;-0.00190694;144;150.036;9.939
0.0275383;-0.0201679;-0.00192551;145;151.044;9.9153
0.0277342;-0.0203027;-0.00193936;146;152.006;9.937
0.0281132;-0.0206649;-0.00195133;147;154.022;9.8837
0.0283337;-0.0208093;-0.00198298;148;155.03;9.9764
0.0285217;-0.0209564;-0.00196624;149;156.038;9.9271
0.0287355;-0.0210941;-0.00201119;150;157.045;9.9192
0.0289179;-0.0212165;-0.00203685;151;158.007;10.0376
0.0291175;-0.0213485;-0.00206532;152;159.015;10.0415
0.0293106;-0.0214921;-0.0020702;153;160.023;9.9843
0.0295072;-0.0216279;-0.0020994;154;161.031;10.0198
0.0297138;-0.0217484;-0.00210343;155;162.039;10.0869
0.0299176;-0.0218854;-0.00214708;156;163.001;10.0573
0.0303143;-0.0222401;-0.00217759;157;165.017;10.1323
0.0304899;-0.0223861;-0.00217662;158;166.025;10.1165
0.0308655;-0.0227587;-0.00218946;159;168.04;10.15
0.0310682;-0.0229042;-0.00217254;160;169.003;10.0632
0.0312614;-0.0230307;-0.00222864;161;170.01;10.0968
0.0314717;-0.0231659;-0.00225659;162;171.018;10.1816
0.0316765;-0.0233084;-0.00225928;163;172.026;10.0928
0.0318934;-0.0234379;-0.00227317;164;173.034;10.1382
0.0320916;-0.0235778;-0.00230118;165;174.042;10.2388
0.0322821;-0.0236906;-0.00235169;166;175.004;10.2763
0.0324625;-0.0238527;-0.00237671;167;176.012;10.1776
0.0326833;-0.0239449;-0.00250976;168;177.02;10.2349
0.0329091;-0.0240834;-0.00240998;169;178.027;10.3335
0.0331208;-0.024217;-0.00242414;170;179.035;10.294
0.0333054;-0.0243551;-0.00242751;171;180.043;10.2802
0.0334921;-0.024507;-0.00244828;172;181.005;10.3473
0.0336766;-0.0246552;-0.00250411;173;182.013;10.3808
0.0338719;-0.0247643;-0.00251071;174;183.021;10.365
0.0340659;-0.0249058;-0.0025635;175;184.029;10.2763
0.0342994;-0.0250207;-0.00256005;176;185.037;10.3078
0.0344899;-0.0251739;-0.00258031;177;186.045;10.4006
0.0346837;-0.0252975;-0.00260533;178;187.007;10.4144
0.0348913;-0.0253992;-0.00262971;179;188.015;10.4518
0.0350947;-0.0255656;-0.00263016;180;189.023;10.3591
0.035295;-0.0256855;-0.00264437;181;190.03;10.5012
0.0355175;-0.0258306;-0.00267458;182;191.038;10.4854
0.0356946;-0.025965;-0.00272971;183;192.046;10.3848
0.0359044;-0.02609;-0.00272806;184;193.008;10.4913
0.0361219;-0.0262158;-0.00275733;185;194.016;10.4361
0.0363186;-0.026337;-0.00277108;186;195.024;10.3946
0.0365145;-0.0264552;-0.00281626;187;196.032;10.5288
0.0367215;-0.0265795;-0.00283892;188;197.04;10.5603
0.036922;-0.0266912;-0.00286809;189;198.002;10.5801
0.0371174;-0.0268415;-0.00289489;190;199.01;10.4696
0.0373249;-0.0269513;-0.00292082;191;200.018;10.6116
0.0375628;-0.0270907;-0.00294922;192;201.025;10.5347
0.0377424;-0.0272119;-0.002977;193;202.033;10.6274
0.0379637;-0.0273688;-0.00297667;194;203.041;10.5524
0.0381556;-0.0274991;-0.00301022;195;204.003;10.6905
0.0385489;-0.0278528;-0.00304843;196;206.019;10.6767
0.0387553;-0.0279875;-0.00306193;197;207.027;10.7043
0.0389703;-0.0281211;-0.0031057;198;208.035;10.6886
0.0391869;-0.028253;-0.003119;199;209.043;10.6846
0.0393746;-0.0283748;-0.00314086;200;210.005;10.7162
0.0397981;-0.0288002;-0.0032171;201;212.021;10.7201
0.0399993;-0.0289205;-0.00323496;202;213.028;10.6353
0.0401956;-0.0290428;-0.00323538;203;214.036;10.7635
0.0403806;-0.0291723;-0.00327066;204;215.044;10.6294
0.0405957;-0.0292915;-0.00326865;205;216.006;10.7773
0.0407888;-0.0294172;-0.00330701;206;217.014;10.7556
0.0409989;-0.0295332;-0.00335293;207;218.022;10.7418
0.0411886;-0.029655;-0.00335916;208;219.03;10.728
0.0414134;-0.029786;-0.00339729;209;220.038;10.799
0.0416281;-0.0299222;-0.00342783;210;221.046;10.8188
0.0418311;-0.0300258;-0.00343898;211;222.008;10.7832
0.0420346;-0.0301737;-0.00345554;212;223.015;10.7379
0.0422543;-0.0302989;-0.0034874;213;224.023;10.7754
0.0424256;-0.0304172;-0.0035325;214;225.031;10.9095
0.0426407;-0.0305704;-0.00352792;215;226.039;10.7872
0.0428551;-0.0306845;-0.00352304;216;227.001;10.7754
0.0430532;-0.0308108;-0.00358318;217;228.009;10.9371
0.0432725;-0.0309315;-0.00363985;218;229.017;10.8168
0.0434526;-0.0310561;-0.00366017;219;230.025;10.8996
0.0436419;-0.0311514;-0.00370286;220;231.033;10.8957
0.043859;-0.0312849;-0.00374496;221;232.04;10.943
0.0440665;-0.0314405;-0.00376677;222;233.003;10.9805
0.0442623;-0.0315323;-0.00379727;223;234.01;10.8503
0.0444624;-0.031671;-0.00379128;224;235.018;11.02
0.0446647;-0.0317756;-0.00380561;225;236.026;10.9233
0.0448445;-0.0318663;-0.00384323;226;237.034;10.9075
0.0450349;-0.0320534;-0.00391906;227;238.042;10.9687
0.0452351;-0.0321199;-0.00393797;228;239.004;10.9174
0.0454286;-0.0322365;-0.00400344;229;240.012;10.9667
0.0456229;-0.0324103;-0.00400669;230;241.02;10.9746
0.0458252;-0.0325074;-0.00402701;231;242.028;10.9923
0.0461746;-0.0328906;-0.0041341;232;244.043;11.0259
0.0463653;-0.032988;-0.00417323;233;245.005;11.158
0.046566;-0.033129;-0.0041758;234;246.013;11.1344
0.0467778;-0.033245;-0.00422604;235;247.021;11.1146
0.0469817;-0.0333556;-0.0042729;236;248.029;11.1797
0.0471925;-0.033472;-0.00430101;237;249.037;11.1699
0.0473906;-0.0335735;-0.00432878;238;250.045;11.1285
0.0475923;-0.0336866;-0.0043367;239;251.007;11.0752
0.0477949;-0.0337983;-0.00439236;240;252.015;11.1975
0.0481658;-0.0341542;-0.00441567;241;254.031;11.2429
0.0483798;-0.0342739;-0.00445059;242;255.038;11.2429
0.0485626;-0.0343893;-0.00450204;243;256.046;11.1482
0.0489567;-0.0347392;-0.00453025;244;258.016;11.2981
0.0491399;-0.0348537;-0.00455142;245;259.024;11.2488
0.0493672;-0.0349661;-0.00462488;246;260.032;11.2172
0.0495408;-0.0350793;-0.00464627;247;261.04;11.3297
0.0497405;-0.0352003;-0.00468527;248;262.002;11.2685
0.0499518;-0.0353521;-0.00469829;249;263.01;11.1995
0.0500415;-0.035439;-0.00477704;250;264.018;11.2192
0.0502246;-0.0355915;-0.00481275;251;265.026;11.3336
0.0504547;-0.0356274;-0.00479114;252;266.033;11.3869
0.0506658;-0.0358358;-0.00484133;253;267.041;11.2902
0.0508386;-0.0359246;-0.00485873;254;268.003;11.3573
0.0510265;-0.0360221;-0.00495187;255;269.011;11.3001
0.051213;-0.0361694;-0.00495904;256;270.019;11.308
0.051607;-0.0364937;-0.0049789;257;272.035;11.4224
0.0518269;-0.0366203;-0.00504172;258;273.043;11.4066
0.0520019;-0.0367194;-0.00506015;259;274.005;11.3454
0.0522185;-0.0368387;-0.00509011;260;275.013;11.3987
0.0524244;-0.0369202;-0.00515125;261;276.021;11.5151
0.0526272;-0.0370593;-0.00514606;262;277.028;11.4697
0.0528333;-0.0371748;-0.00518942;263;278.036;11.5289
0.0530333;-0.0372688;-0.00525693;264;279.044;11.4796
0.0532203;-0.0373714;-0.00530324;265;280.006;11.5407
0.0534363;-0.0374469;-0.00535319;266;281.014;11.4539
0.053621;-0.0376162;-0.00533097;267;282.022;11.5703
0.0538434;-0.0377269;-0.00541701;268;283.03;11.4362
0.0540273;-0.0377949;-0.00543546;269;284.038;11.4816
0.0542175;-0.0378509;-0.00548112;270;285.046;11.6137
0.0544301;-0.0380291;-0.00552073;271;286.008;11.5624
0.0546359;-0.0381297;-0.00555521;272;287.016;11.6078
0.0548303;-0.0382431;-0.00554716;273;288.023;11.5447
0.0549843;-0.0383353;-0.00562593;274;289.031;11.6611
0.0552002;-0.0384456;-0.0056636;275;290.039;11.5703
0.0555686;-0.0388012;-0.00571858;276;292.009;11.6117
0.0557139;-0.0389025;-0.00577503;277;293.017;11.592
0.055904;-0.0390201;-0.0058133;278;294.025;11.6946
0.0560893;-0.0391628;-0.00591371;279;295.033;11.7104
0.0562897;-0.0392636;-0.00600812;280;296.041;11.7143
0.0564627;-0.0393907;-0.00605037;281;297.003;11.7301
0.0566551;-0.0394442;-0.00605084;282;298.011;11.7577
0.0568777;-0.0395419;-0.00614431;283;299.018;11.7597
0.0570304;-0.0396502;-0.00610846;284;300.026;11.6788
0.0572131;-0.0397527;-0.00612517;285;301.034;11.7774
0.0575911;-0.040127;-0.00621631;286;303.004;11.7735
0.0577836;-0.0402297;-0.00626064;287;304.012;11.7242
0.0579864;-0.0403298;-0.00631045;288;305.02;11.6591
0.0582174;-0.0404552;-0.00639492;289;306.028;11.7991
0.0583922;-0.040578;-0.00643471;290;307.036;11.8485
0.0586015;-0.0406919;-0.00648042;291;308.043;11.7301
0.0586853;-0.0407561;-0.00651663;292;309.006;11.8583
0.0589068;-0.040911;-0.00652474;293;310.013;11.7755
0.059094;-0.040966;-0.00654363;294;311.021;11.9155
0.0592826;-0.0410828;-0.00659262;295;312.029;11.7913
0.0594898;-0.0412262;-0.00664941;296;313.037;11.953
0.0596755;-0.0413216;-0.00667648;297;314.045;11.9037
0.0598563;-0.0413996;-0.00669014;298;315.007;11.7715
0.0600517;-0.0415105;-0.00673364;299;316.015;11.8564
0.0602547;-0.0416181;-0.00678935;300;317.023;11.9155
0.06046;-0.041696;-0.00685384;301;318.031;11.8425
0.0606738;-0.0418151;-0.00685979;302;319.039;11.8938
0.0608437;-0.0418701;-0.00692079;303;320.046;11.957
0.0610551;-0.0419831;-0.00696106;304;321.008;11.882
0.0612597;-0.0420663;-0.0069928;305;322.016;11.8879
0.0614472;-0.0421796;-0.00704062;306;323.024;12.0122
0.0616464;-0.04228;-0.00706427;307;324.032;11.9984
0.0618441;-0.042371;-0.00710689;308;325.04;11.9096
0.0620297;-0.0424702;-0.00717002;309;326.002;11.9274
0.0621562;-0.0425867;-0.00714749;310;327.01;12.1148
0.0624014;-0.0429694;-0.00722438;311;329.026;12.0201
0.0627776;-0.0432998;-0.00727317;312;331.041;12.1227
0.062989;-0.0434145;-0.0072933;313;332.004;12.026
0.0631708;-0.0434956;-0.00734811;314;333.011;11.9846
0.0633681;-0.0436062;-0.00737069;315;334.019;12.1404
0.0635667;-0.0436969;-0.00747044;316;335.027;12.1345
0.0637728;-0.043789;-0.00750971;317;336.035;12.1522
0.0639648;-0.0439015;-0.00754996;318;337.043;12.172
0.0641532;-0.0439752;-0.00757697;319;338.005;12.1424
0.0643552;-0.0440846;-0.00762559;320;339.013;12.1621
0.0645377;-0.0441962;-0.00769621;321;340.021;12.1305
0.0647574;-0.0442711;-0.00773534;322;341.029;12.0438
0.0651076;-0.0446321;-0.00780169;323;343.044;12.2193
0.0656876;-0.0451802;-0.00789509;324;346.022;12.1167
0.0658778;-0.0452759;-0.00789962;325;347.03;12.2627
0.066047;-0.0453826;-0.00795019;326;348.038;12.1384
0.0662649;-0.0454714;-0.00797282;327;349.046;12.1661
0.0663911;-0.045551;-0.00807121;328;350.008;12.2095
0.0665358;-0.0456878;-0.00807842;329;351.016;12.2607
0.0667412;-0.0457906;-0.00811282;330;352.024;12.3337
0.0669295;-0.0458733;-0.00815633;331;353.031;12.3219
0.0671082;-0.0459988;-0.00819641;332;354.039;12.2962
0.0673142;-0.0460777;-0.00817951;333;355.001;12.2509
0.0675103;-0.0461767;-0.00826163;334;356.009;12.1779
0.067716;-0.0462699;-0.00833202;335;357.017;12.3179
0.0679284;-0.0463699;-0.00838556;336;358.025;12.4008
0.0681218;-0.0465007;-0.00843448;337;359.033;12.2765
0.0683104;-0.0465837;-0.00846555;338;360.041;12.3022
0.0685165;-0.0466919;-0.00848258;339;361.003;12.3909
0.0687138;-0.0467832;-0.0085347;340;362.011;12.3791
0.0689045;-0.046912;-0.00856298;341;363.019;12.3969
0.0691064;-0.0470094;-0.00858116;342;364.026;12.2765
0.0692977;-0.0471048;-0.00864612;343;365.034;12.3179
0.069491;-0.0471912;-0.0087244;344;366.042;12.3041
0.0697052;-0.0472737;-0.00875844;345;367.004;12.2844
0.0698908;-0.0473834;-0.00880958;346;368.012;12.3909
0.0700851;-0.0474514;-0.00885232;347;369.02;12.4402
0.0703193;-0.0475565;-0.00893435;348;370.028;12.4205
0.0705046;-0.0476692;-0.00895132;349;371.036;12.4738
0.0707032;-0.0477345;-0.00900806;350;372.044;12.3613
0.0708583;-0.0478455;-0.00905091;351;373.006;12.3653
0.0710664;-0.0479407;-0.00911883;352;374.013;12.4915
0.0712441;-0.0480156;-0.00915652;353;375.021;12.3574
0.0714764;-0.0481615;-0.00925392;354;376.029;12.46
0.0716864;-0.0482409;-0.00930424;355;377.037;12.5389
0.0719389;-0.0483624;-0.00929041;356;378.045;12.4185
0.0721394;-0.0484496;-0.00929238;357;379.007;12.4758
0.0723373;-0.0485545;-0.00936158;358;380.015;12.4521
0.0725318;-0.048626;-0.00938486;359;381.023;12.4422
0.0727559;-0.04872;-0.00947374;360;382.031;12.5251
0.0729079;-0.0488123;-0.00947696;361;383.039;12.5172
0.0731056;-0.0489293;-0.00954842;362;384.047;12.5369
0.0732964;-0.0489675;-0.00956836;363;385.009;12.604
0.0734743;-0.0491102;-0.0097319;364;386.017;12.4896
0.0736138;-0.0492084;-0.00973334;365;387.024;12.5744
0.0738129;-0.0492906;-0.0097767;366;388.032;12.6158
0.0740071;-0.0493741;-0.00983483;367;389.04;12.5941
0.0741956;-0.0494841;-0.00986757;368;390.002;12.6059
0.0743386;-0.0495682;-0.0100345;369;391.01;12.6671
0.0745367;-0.0496727;-0.0100427;370;392.018;12.5941
0.0747427;-0.0497693;-0.0100905;371;393.026;12.6375
0.0749263;-0.0498882;-0.0101515;372;394.034;12.6375
0.0751458;-0.0499631;-0.0101957;373;395.042;12.5685
0.0752921;-0.0500469;-0.0102067;374;396.004;12.7026
0.0755028;-0.0501329;-0.0102159;375;397.012;12.6868
0.0758872;-0.0504956;-0.0102346;376;399.027;12.6632
0.0760934;-0.0505895;-0.0103249;377;400.035;12.6276
0.0762541;-0.0506735;-0.0103912;378;401.043;12.6927
0.0764142;-0.0507428;-0.0104435;379;402.005;12.7342
0.0765953;-0.050861;-0.0104696;380;403.013;12.6947
0.0768262;-0.0509422;-0.0105074;381;404.021;12.744
0.0769781;-0.051047;-0.010612;382;405.029;12.7815
0.0772086;-0.0511443;-0.0106402;383;406.036;12.7539
0.0773926;-0.0511996;-0.0106853;384;407.044;12.6849
0.0775377;-0.0513004;-0.0107723;385;408.006;12.8052
0.0777587;-0.0513742;-0.0108132;386;409.014;12.8012
0.0779751;-0.0514604;-0.0108673;387;410.022;12.7223
0.0781693;-0.0515554;-0.0109365;388;411.03;12.8466
0.0783658;-0.0516511;-0.0110045;389;412.038;12.7776
0.0785695;-0.0517442;-0.0110363;390;413.046;12.8367
0.0787631;-0.0518216;-0.0111201;391;414.008;12.8545
0.0789799;-0.0519062;-0.0112067;392;415.016;12.8565
0.0791388;-0.0520179;-0.011231;393;416.024;12.8545
0.0793351;-0.0521408;-0.0112994;394;417.031;12.7795
0.0795569;-0.0522201;-0.0113289;395;418.039;12.8229
0.0797532;-0.0523109;-0.0114054;396;419.001;12.821
0.0799444;-0.0524206;-0.0114341;397;420.009;12.7874
0.0801405;-0.052503;-0.0115121;398;421.017;12.9433
0.0803326;-0.0525498;-0.0116009;399;422.025;12.9058
0.0805392;-0.0526793;-0.0116322;400;423.033;12.9788
0.0807451;-0.0527661;-0.0116673;401;424.041;12.8249
0.0809101;-0.0528374;-0.011702;402;425.003;12.8387
0.0811255;-0.0529196;-0.0117573;403;426.011;12.8663
0.0813895;-0.0530009;-0.0117189;404;427.019;12.9512
0.0815859;-0.0530937;-0.011822;405;428.026;12.8762
0.0817842;-0.0531959;-0.0118587;406;429.034;12.9748
0.0819991;-0.0532741;-0.0119277;407;430.042;13.0103
0.0822193;-0.0533584;-0.0119118;408;431.004;12.9255
0.0824152;-0.053456;-0.0119553;409;432.012;12.9097
0.0826157;-0.0535662;-0.0120142;410;433.02;13.0123
0.0828189;-0.0536563;-0.0120633;411;434.028;12.8979
0.0830343;-0.0537034;-0.0121238;412;435.036;12.9275
0.0832073;-0.0537718;-0.0121762;413;436.044;12.9413
0.0834368;-0.0538926;-0.0122209;414;437.006;13.0005
0.0836267;-0.0539614;-0.0122596;415;438.014;13.0557
0.0837833;-0.0540603;-0.0123866;416;439.022;13.0833
0.083997;-0.0541613;-0.0124082;417;440.029;13.0537
0.0841893;-0.0542557;-0.0124808;418;441.037;13.1031
0.0843857;-0.0543416;-0.0125381;419;442.045;13.1208
0.0845989;-0.0544097;-0.0125682;420;443.007;13.1346
0.0847931;-0.0544948;-0.012646;421;444.015;13.1247
0.0849987;-0.0545947;-0.0126888;422;445.023;13.1563
0.0851911;-0.0547053;-0.0128038;423;446.031;13.0715
0.0853849;-0.0548021;-0.0128599;424;447.039;13.0932
0.0857581;-0.0551477;-0.0128463;425;449.009;13.1603
0.0859799;-0.0552252;-0.0129518;426;450.017;13.2313
0.0861758;-0.0553189;-0.0129838;427;451.024;13.1563
0.0864205;-0.0554051;-0.0130571;428;452.032;13.1997
0.0865964;-0.0554739;-0.0131096;429;453.04;13.109
0.0867812;-0.0555846;-0.0131224;430;454.002;13.2273
0.0869857;-0.0556427;-0.0131674;431;455.01;13.2648
0.0871887;-0.0557257;-0.0132417;432;456.018;13.2688
0.087366;-0.0557835;-0.0133268;433;457.026;13.2569
0.0875734;-0.0558915;-0.0133466;434;458.034;13.1977
0.0877851;-0.0559923;-0.0134298;435;459.042;13.3082
0.0879608;-0.056061;-0.0134686;436;460.004;13.3082
0.0881208;-0.056182;-0.0136165;437;461.012;13.2648
0.0883561;-0.0563046;-0.0136258;438;462.019;13.2135
0.0885285;-0.0563507;-0.0136552;439;463.027;13.3398
0.0887462;-0.0563999;-0.0136834;440;464.035;13.3437
0.0889609;-0.0565067;-0.0138136;441;465.043;13.2194
0.0891494;-0.0566029;-0.0138831;442;466.005;13.3457
0.0893401;-0.0566708;-0.0139683;443;467.013;13.3575
0.0895771;-0.0567431;-0.0139927;444;468.021;13.2609
0.0897462;-0.0568204;-0.0140469;445;469.029;13.3694
0.0899426;-0.0569335;-0.0141129;446;470.037;13.2944
0.0901322;-0.0570246;-0.0141619;447;471.044;13.397
0.0902631;-0.0571279;-0.0142284;448;472.007;13.3871
