"Average";;;"Analog";;
0.0887081;-0.0704329;-0.00861831;449;466.005;13.4798
0.0888845;-0.0705607;-0.00866678;450;467.013;13.3694
0.0890978;-0.0706962;-0.00866407;451;468.021;13.539
0.0892859;-0.0708273;-0.00870877;452;468.983;13.5114
0.0894764;-0.0709466;-0.00873072;453;469.991;13.5331
0.0896642;-0.0710799;-0.0087779;454;470.999;13.4897
0.0898679;-0.0712138;-0.00877878;455;472.007;13.4443
0.0900716;-0.0713556;-0.0088134;456;473.014;13.5134
0.0902494;-0.0714793;-0.00883664;457;474.022;13.5883
0.0904415;-0.0715897;-0.00888238;458;474.984;13.5173
0.0906224;-0.0717477;-0.00889708;459;475.992;13.5587
0.0908252;-0.071875;-0.0089376;460;477;13.6396
0.0910207;-0.0720108;-0.00894507;461;478.008;13.4956
0.0911888;-0.0721522;-0.00895024;462;479.016;13.6199
0.0913932;-0.0722955;-0.00903076;463;480.024;13.5508
0.0915884;-0.0724104;-0.00905911;464;480.986;13.6633
0.0917961;-0.0725467;-0.0090871;465;481.994;13.6869
0.0919634;-0.0727005;-0.00909851;466;483.002;13.6455
0.0921697;-0.0728109;-0.00911455;467;484.009;13.6771
0.0923427;-0.072966;-0.00913122;468;485.017;13.6731
0.0925475;-0.0730972;-0.00918153;469;486.025;13.6396
0.0927361;-0.0732056;-0.00918072;470;486.987;13.6455
0.0929017;-0.0733448;-0.00924409;471;487.995;13.7225
0.0930987;-0.0734674;-0.00924625;472;489.003;13.6613
0.093315;-0.0735999;-0.0092681;473;490.011;13.683
0.0935088;-0.07374;-0.00930465;474;491.019;13.6751
0.0936656;-0.0738464;-0.00932503;475;491.981;13.6909
0.0938485;-0.0739703;-0.0093765;476;492.989;13.825
0.0940447;-0.0741069;-0.00939718;477;493.997;13.827
0.0942506;-0.0742473;-0.0094236;478;495.004;13.8231
0.0944558;-0.0743702;-0.00945983;479;496.012;13.7994
0.0946429;-0.074506;-0.00947753;480;497.02;13.8329
0.0948158;-0.0746254;-0.00952259;481;497.982;13.7461
0.095116;-0.075002;-0.00943252;482;499.998;13.8093
0.0953028;-0.0751383;-0.00947157;483;501.006;13.7086
0.0954936;-0.0752805;-0.00949931;484;502.014;13.9099
0.095661;-0.0753951;-0.0095333;485;503.022;13.7994
0.095839;-0.0755241;-0.00958841;486;503.984;13.8862
0.0960348;-0.0756164;-0.00960832;487;504.992;13.8645
0.0962387;-0.0757349;-0.00960276;488;506;13.9296
0.096416;-0.075853;-0.00962045;489;507.007;13.9237
0.0966147;-0.0759943;-0.00965285;490;508.015;13.8073
0.0968054;-0.076134;-0.00971441;491;509.023;13.9
0.0969974;-0.0761998;-0.00966994;492;509.985;13.9533
0.097168;-0.076364;-0.00974729;493;510.993;13.8803
0.0973653;-0.0764817;-0.00979028;494;512.001;14.0006
0.0975535;-0.0766012;-0.00978604;495;513.009;13.896
0.0977727;-0.0767391;-0.00980113;496;514.017;14.0282
0.0978201;-0.0768921;-0.0097532;497;515.025;14.0322
0.0980182;-0.0770066;-0.00981691;498;515.987;13.9986
0.0983683;-0.0773478;-0.00984248;499;518.002;13.9434
0.0985374;-0.0774679;-0.00987957;500;519.01;13.9237
0.0987252;-0.0775905;-0.0098939;501;520.018;14.0677
0.0988721;-0.0777383;-0.00984501;502;521.026;14.0834
0.0990375;-0.0778528;-0.00986801;503;521.988;14.0953
0.0991172;-0.0779978;-0.00988727;504;522.996;14.0815
0.099323;-0.0781189;-0.00991195;505;524.004;14.0637
0.0994983;-0.0782298;-0.00995408;506;525.012;14.0164
0.0996781;-0.0783704;-0.00997906;507;526.019;14.1288
0.0998712;-0.0784948;-0.0100066;508;526.982;14.0381
0.100067;-0.0786139;-0.0100369;509;527.99;14.1091
0.100236;-0.0787577;-0.0100693;510;528.997;14.0558
0.100435;-0.0788567;-0.0101204;511;530.005;14.1762
0.100626;-0.0789886;-0.0101142;512;531.013;14.0815
0.10081;-0.0791189;-0.0101687;513;532.021;14.1051
0.100998;-0.0792194;-0.010183;514;532.983;14.0953
0.101186;-0.0793143;-0.0101449;515;533.991;14.1347
0.101331;-0.0794406;-0.0101545;516;534.999;14.1683
0.101559;-0.079546;-0.0102041;517;536.007;14.2551
0.10173;-0.0796573;-0.0102182;518;537.015;14.1466
0.101903;-0.0797653;-0.0102685;519;538.023;14.188
0.102088;-0.0798949;-0.0102909;520;538.984;14.2274
0.102271;-0.0799998;-0.0103363;521;539.992;14.2452
0.102459;-0.0801345;-0.0103513;522;541;14.3596
0.102633;-0.0802687;-0.0103925;523;542.008;14.3202
0.102827;-0.0803921;-0.0104112;524;543.016;14.334
0.103016;-0.0804958;-0.0104324;525;544.024;14.3379
0.103179;-0.0806053;-0.0104694;526;544.986;14.2156
0.103715;-0.0811564;-0.0105113;527;548.01;14.3872
0.103907;-0.0812543;-0.0105824;528;549.018;14.3695
0.104094;-0.081367;-0.0105993;529;550.025;14.3774
0.104263;-0.08147;-0.0106287;530;550.987;14.3714
0.104399;-0.0815828;-0.010668;531;551.995;14.3399
0.1046;-0.0817043;-0.0106929;532;553.003;14.3971
0.104773;-0.0818214;-0.0107229;533;554.011;14.3557
0.104943;-0.0819406;-0.0107339;534;555.019;14.3655
0.105117;-0.082034;-0.0108003;535;555.981;14.4287
0.105242;-0.0821555;-0.0107576;536;556.989;14.4326
0.105434;-0.0822934;-0.0108006;537;557.997;14.4346
0.105623;-0.0824043;-0.0108586;538;559.005;14.5411
0.105807;-0.0825225;-0.0108782;539;560.013;14.5194
0.10598;-0.0826346;-0.0108977;540;561.021;14.5549
0.106153;-0.082725;-0.0109207;541;561.982;14.4523
0.106335;-0.0828366;-0.0109732;542;562.99;14.5845
0.106502;-0.0829274;-0.0110555;543;563.998;14.5371
0.106681;-0.0830504;-0.0110599;544;565.006;14.5944
0.106867;-0.0831855;-0.0110754;545;566.014;14.5924
0.107052;-0.0832753;-0.0111315;546;567.022;14.4997
0.107223;-0.0833897;-0.0111544;547;567.984;14.6003
0.107399;-0.0834974;-0.0111693;548;568.992;14.4878
0.107589;-0.0836147;-0.0112085;549;570;14.4957
0.107704;-0.0837057;-0.0111978;550;571.008;14.5135
0.107883;-0.0837973;-0.0112028;551;572.015;14.4997
0.108072;-0.0839166;-0.0112523;552;573.023;14.6575
0.108236;-0.0840054;-0.0112963;553;573.985;14.5667
0.108435;-0.0841091;-0.0113043;554;574.993;14.6101
0.108598;-0.084241;-0.0113641;555;576.001;14.6003
0.108774;-0.084359;-0.0113679;556;577.009;14.4661
0.108973;-0.0844763;-0.0113932;557;578.017;14.7009
0.109159;-0.0845893;-0.0114138;558;579.025;14.6634
0.109319;-0.0846828;-0.0114478;559;579.987;14.7029
0.109378;-0.0847825;-0.0115954;560;580.995;14.7679
0.109556;-0.0848956;-0.011635;561;582.003;14.7798
0.109614;-0.0849992;-0.0116422;562;583.01;14.7798
0.109807;-0.0851219;-0.0116964;563;584.018;14.6733
0.109924;-0.0852797;-0.0118138;564;585.026;14.6595
0.110091;-0.0853765;-0.0118526;565;585.988;14.7009
0.110276;-0.0854915;-0.0118719;566;586.996;14.7029
0.110452;-0.0856001;-0.0119122;567;588.004;14.8488
0.110622;-0.0857147;-0.0119364;568;589.012;14.8291
0.110805;-0.0858327;-0.0119659;569;590.02;14.8192
0.111127;-0.0861157;-0.0120447;570;591.99;14.7403
0.111687;-0.0866093;-0.0121243;571;595.013;14.7916
0.111854;-0.0867232;-0.0121894;572;596.021;14.8843
0.11201;-0.0868098;-0.0122082;573;596.983;14.8607
0.111979;-0.0869531;-0.0122639;574;597.991;14.8528
0.112163;-0.0870527;-0.0122841;575;598.999;14.8981
0.112337;-0.0871535;-0.0123244;576;600.007;14.9119
0.112539;-0.0872664;-0.0123691;577;601.015;14.983
0.112677;-0.0873731;-0.0122913;578;602.023;14.8508
0.112853;-0.0874716;-0.0123335;579;602.985;14.9987
0.113019;-0.0875709;-0.0123434;580;603.993;14.9948
0.113201;-0.0876758;-0.0124022;581;605;14.9593
0.113373;-0.0877941;-0.0124371;582;606.008;14.8764
0.113561;-0.0879098;-0.0124612;583;607.016;14.9238
0.113735;-0.0880165;-0.0124911;584;608.024;15.0362
0.113906;-0.0881127;-0.01254;585;608.986;15.0579
0.114088;-0.0882271;-0.0125701;586;609.994;15.0007
0.114306;-0.0883453;-0.0126151;587;611.002;14.9455
0.114486;-0.0884298;-0.0126638;588;612.01;14.983
0.114663;-0.0885576;-0.0127072;589;613.018;15.052
0.114869;-0.0886547;-0.012732;590;614.026;15.0264
0.115016;-0.0887504;-0.0127579;591;614.988;15.0678
0.115199;-0.0888756;-0.0127981;592;615.995;15.1743
0.115385;-0.0889735;-0.0128279;593;617.003;15.1033
0.115564;-0.0890405;-0.0129;594;618.011;15.1427
0.115733;-0.0891332;-0.0129195;595;619.019;15.1506
0.116078;-0.0894463;-0.0129845;596;620.989;15.1053
0.116258;-0.0895196;-0.0129913;597;621.997;15.1072
0.116391;-0.0896485;-0.0129957;598;623.005;15.1309
0.11651;-0.0897959;-0.0129864;599;624.013;15.0836
0.116706;-0.0898893;-0.0130457;600;625.021;15.1763
0.116871;-0.0899826;-0.0130596;601;625.982;15.1704
0.117064;-0.0900827;-0.0131016;602;626.99;15.123
0.117232;-0.0902086;-0.0131407;603;627.998;15.1467
0.117419;-0.0903038;-0.0131768;604;629.006;15.269
0.117597;-0.0903913;-0.0132139;605;630.014;15.1822
0.117755;-0.09051;-0.0132586;606;631.022;15.2927
0.117927;-0.0906086;-0.01329;607;631.984;15.2828
0.118105;-0.0907168;-0.0133379;608;632.992;15.3361
0.118288;-0.0908131;-0.0133201;609;634;15.3065
0.118456;-0.0909286;-0.0133833;610;635.008;15.3183
0.118641;-0.0910333;-0.0134167;611;636.016;15.3597
0.11883;-0.0911299;-0.0134623;612;637.023;15.4209
0.118993;-0.0912608;-0.013508;613;637.985;15.3933
0.119146;-0.0913543;-0.0134964;614;638.993;15.198
0.119312;-0.0914226;-0.0135711;615;640.001;15.3479
0.119496;-0.0915302;-0.0136025;616;641.009;15.3834
0.11966;-0.0916515;-0.0136506;617;642.017;15.4268
0.119845;-0.0917853;-0.0137374;618;643.025;15.4209
0.120009;-0.0918829;-0.0138398;619;643.987;15.3893
0.120191;-0.091968;-0.0138718;620;644.995;15.3459
0.120375;-0.0920663;-0.01391;621;646.003;15.4465
0.120577;-0.0922099;-0.0139967;622;647.01;15.4308
0.120739;-0.0923289;-0.014011;623;648.018;15.4741
0.12094;-0.0924415;-0.0140366;624;649.026;15.4781
0.121092;-0.0925449;-0.0140947;625;649.988;15.3913
0.121231;-0.0926851;-0.0138576;626;650.996;15.5057
0.121405;-0.092783;-0.0139219;627;652.004;15.4899
0.12176;-0.0929475;-0.0138311;628;653.012;15.4012
0.121816;-0.0930767;-0.0139029;629;654.02;15.411
0.122036;-0.0931813;-0.0139455;630;654.982;15.5136
0.122216;-0.0933052;-0.0140083;631;655.99;15.3972
0.122358;-0.0934472;-0.0138704;632;656.998;15.5195
0.122543;-0.0935431;-0.0139184;633;658.005;15.5531
0.12273;-0.0936493;-0.0139447;634;659.013;15.4781
0.122917;-0.0937256;-0.0140167;635;660.021;15.6122
0.123083;-0.0938397;-0.0140513;636;660.983;15.5491
0.123267;-0.0939617;-0.0140548;637;661.991;15.5886
0.123454;-0.0940269;-0.0141061;638;662.999;15.5787
0.123582;-0.0941263;-0.0140771;639;664.007;15.5609
0.123774;-0.0942316;-0.0141318;640;665.015;15.5373
0.123866;-0.0942974;-0.0141883;641;666.023;15.6418
0.124032;-0.0944063;-0.0141978;642;666.985;15.6477
0.124228;-0.0944901;-0.0142502;643;667.993;15.5965
0.124357;-0.0945441;-0.0141733;644;669.001;15.6339
0.124533;-0.0946415;-0.0142049;645;670.008;15.632
0.124699;-0.0947271;-0.0142476;646;671.016;15.626
0.124901;-0.0948055;-0.0143167;647;672.024;15.6793
0.125084;-0.0949204;-0.014335;648;672.986;15.6892
0.125272;-0.0950192;-0.0143837;649;673.994;15.6714
0.125435;-0.0951177;-0.0144354;650;675.002;15.6714
0.125626;-0.095198;-0.0144941;651;676.01;15.6438
0.12581;-0.0952846;-0.0144898;652;677.018;15.7188
0.12595;-0.0953924;-0.014506;653;678.026;15.7503
0.126137;-0.0954528;-0.0145489;654;678.988;15.7089
0.126324;-0.0955505;-0.0145953;655;679.995;15.7385
0.126515;-0.0956425;-0.0146476;656;681.003;15.6596
0.126696;-0.0957263;-0.0146915;657;682.011;15.7069
0.126885;-0.0958305;-0.0146269;658;683.019;15.7602
0.127075;-0.0959416;-0.0145852;659;683.981;15.7582
0.127137;-0.0960726;-0.0145732;660;684.989;15.6655
0.12733;-0.0961768;-0.0145963;661;685.997;15.7483
0.127576;-0.096413;-0.0146029;662;687.005;15.8075
0.127628;-0.0965303;-0.0146199;663;688.013;15.772
0.127676;-0.0966993;-0.0144205;664;689.021;15.7957
0.127862;-0.0967709;-0.0143935;665;689.983;15.699
0.127925;-0.096645;-0.014156;666;690.991;15.6477
0.12808;-0.0967202;-0.0142106;667;691.998;15.8174
0.12824;-0.0968108;-0.0142521;668;693.006;15.7957
0.128407;-0.0968855;-0.0143533;669;694.014;15.7128
0.128723;-0.0970304;-0.0145107;670;695.022;15.7247
0.128751;-0.0972157;-0.0143315;671;695.984;15.8016
0.128912;-0.0972838;-0.0144214;672;696.992;15.8371
0.128989;-0.0977218;-0.0142758;673;698;15.8292
0.129194;-0.0978145;-0.0143969;674;699.008;15.8332
0.129379;-0.0979544;-0.01447;675;700.016;15.8095
0.12954;-0.0980802;-0.0146555;676;701.023;15.7405
0.129701;-0.0981632;-0.0146862;677;701.985;15.7523
0.129131;-0.0978993;-0.014083;678;702.994;15.7326
0.128842;-0.0979078;-0.0139265;679;704.001;15.7543
0.128924;-0.097957;-0.0139645;680;705.009;15.7168
0.128911;-0.0980364;-0.0138993;681;706.017;15.7365
0.128736;-0.0981404;-0.0139689;682;707.025;15.6596
0.128843;-0.0981688;-0.014045;683;707.987;15.8055
0.128908;-0.0982828;-0.0140797;684;708.995;15.6832
0.129004;-0.0982645;-0.0141273;685;710.003;15.7503
0.129134;-0.0983122;-0.0140798;686;711.011;15.774
0.129174;-0.0983968;-0.0139752;687;712.018;15.774
0.129297;-0.0984304;-0.0139507;688;713.026;15.7839
0.129218;-0.0985351;-0.013636;689;713.988;15.7681
0.129405;-0.0986655;-0.0137386;690;714.996;15.7069
0.0853304;-0.0668517;-0.0085544;691;716.004;-0.0405
0.0816082;-0.0632825;-0.00869677;692;717.012;-0.0386
0.080324;-0.0620523;-0.00891209;693;718.02;0.0403
0.0796081;-0.0612746;-0.008969;694;718.982;0.0581
0.0790292;-0.0606715;-0.00895915;695;719.99;0.0719
0.0785887;-0.0601996;-0.00894029;696;720.998;-0.0267
0.0782746;-0.0598136;-0.00899452;697;722.006;0.068
0.0779307;-0.0594608;-0.00899497;698;723.013;0.0463
0.0776591;-0.0591491;-0.00900057;699;724.021;0.0108
0.0774347;-0.0589123;-0.00896465;700;724.984;-0.0188
0.0772376;-0.0586231;-0.00901454;701;725.991;0.0857
0.0770473;-0.0583806;-0.00900811;702;726.999;0.0739
0.0768895;-0.058211;-0.00902341;703;727.87;-0.003
