"Average";;;"Analog";;
0.0056102;-0.00401632;-0.000266358;33;34.0387;4.4906
0.00577692;-0.0041476;-0.000292025;34;35.0466;4.5004
0.00597758;-0.00428351;-0.000295711;35;36.0086;4.5616
0.0061556;-0.0044417;-0.000307296;36;37.0166;4.7865
0.00634115;-0.00458446;-0.000320474;37;38.0244;4.8693
0.00653133;-0.00473147;-0.000334145;38;39.0323;5.0271
0.0067171;-0.00487797;-0.000340677;39;40.0402;5.0705
0.0069137;-0.00503111;-0.000330646;40;41.0481;5.2165
0.00710644;-0.00517133;-0.000348052;41;42.0101;5.2638
0.0072988;-0.0053243;-0.000355299;42;43.018;5.4414
0.00749121;-0.00546768;-0.000382427;43;44.0259;5.4828
0.00767456;-0.00561963;-0.000381268;44;45.0338;5.5952
0.00786375;-0.00576203;-0.000400494;45;46.0417;5.5913
0.00805878;-0.00593092;-0.000416934;46;47.0496;5.6643
0.00824003;-0.0060679;-0.000420317;47;48.0118;5.9188
0.00842356;-0.00622332;-0.000433544;48;49.0194;5.9957
0.00861135;-0.00635912;-0.000443959;49;50.0273;6.0332
0.00879988;-0.00650366;-0.00045216;50;51.0352;6.1417
0.00899119;-0.0066554;-0.000470362;51;52.0431;6.2285
0.00918728;-0.00681753;-0.000474268;52;53.0509;6.2285
0.00936939;-0.00694461;-0.000467648;53;54.013;6.402
0.00954892;-0.00711127;-0.000491522;54;55.0208;6.3567
0.00974694;-0.00726337;-0.000509162;55;56.029;6.5954
0.009933;-0.00741879;-0.000510164;56;57.0366;6.6171
0.0101152;-0.00757619;-0.000521419;57;58.0444;6.548
0.0103145;-0.00773659;-0.000513962;58;59.0066;6.6526
0.0104888;-0.00789437;-0.000523052;59;60.0144;6.8479
0.010689;-0.00805385;-0.00052915;60;61.0223;6.7867
0.0108899;-0.00819085;-0.000532862;61;62.0302;6.8479
0.0110876;-0.00836747;-0.000558534;62;63.0381;7.0274
0.0112776;-0.00855771;-0.0005807;63;64.046;7.0629
0.0114567;-0.0086988;-0.000586362;64;65.008;7.1832
0.0118392;-0.00902771;-0.000592722;65;67.0237;7.2759
0.0120329;-0.00918897;-0.000615998;66;68.0316;7.3686
0.0122312;-0.00934468;-0.00062853;67;69.0395;7.2996
0.0124105;-0.00948376;-0.000622332;68;70.0474;7.4712
0.0125946;-0.00969354;-0.000616364;69;71.0095;7.4436
0.0128078;-0.00983468;-0.000665204;70;72.0174;7.4929
0.0129779;-0.00997241;-0.000648007;71;73.0252;7.5166
0.013171;-0.0101242;-0.000666081;72;74.0331;7.5836
0.0133748;-0.0102925;-0.000664437;73;75.041;7.6961
0.0135498;-0.0104523;-0.000656082;74;76.0489;7.7967
0.0137287;-0.010536;-0.000554486;75;77.0109;7.7434
0.0139264;-0.0107652;-0.000564416;76;78.0189;7.8815
0.0141226;-0.0109337;-0.000577227;77;79.0267;7.9308
0.0143195;-0.0110932;-0.000599525;78;80.0346;7.9584
0.0145122;-0.0112712;-0.000580892;79;81.0424;7.9565
0.0147155;-0.0114222;-0.000604515;80;82.0503;8.0413
0.0148882;-0.0115833;-0.000607623;81;83.0124;7.9841
0.0150794;-0.0117547;-0.000627482;82;84.0202;8.0926
0.0154776;-0.0120957;-0.000636364;83;86.0359;8.0748
0.0156558;-0.0122847;-0.000646523;84;87.0439;8.2622
0.0158509;-0.0124342;-0.000655313;85;88.0059;8.3037
0.0160588;-0.0125984;-0.000647997;86;89.0137;8.2997
0.0162287;-0.0127505;-0.000657471;87;90.0217;8.3944
0.0164392;-0.012929;-0.000663447;88;91.0295;8.4279
0.0166335;-0.0130947;-0.000655933;89;92.0374;8.3885
0.0168452;-0.0132769;-0.000674154;90;93.0453;8.4279
0.017031;-0.0134294;-0.000665023;91;94.0074;8.5345
0.0172302;-0.0136;-0.00067472;92;95.0152;8.5897
0.0174265;-0.0137856;-0.000678749;93;96.0231;8.6173
0.0176324;-0.0139548;-0.000686021;94;97.0309;8.5285
0.0178288;-0.0141304;-0.000688942;95;98.0389;8.6686
0.0180358;-0.0143038;-0.000692587;96;99.0469;8.5897
0.0182164;-0.0144595;-0.000703378;97;100.009;8.6568
0.0184154;-0.0146436;-0.000710777;98;101.017;8.7988
0.0186167;-0.014809;-0.000709054;99;102.025;8.7988
0.0188169;-0.0149772;-0.000738342;100;103.032;8.708
0.0190152;-0.0151481;-0.000726305;101;104.04;8.7514
0.0192115;-0.0153189;-0.000736641;102;105.048;8.8659
0.0194105;-0.0154935;-0.000750363;103;106.01;8.929
0.0197782;-0.0158446;-0.000745295;104;108.026;8.9329
0.0199804;-0.0160273;-0.000751414;105;109.034;8.9132
0.0201937;-0.0162063;-0.000755419;106;110.042;8.9507
0.0203908;-0.0163797;-0.000763967;107;111.05;9.1322
0.0205774;-0.0165435;-0.000774022;108;112.012;9.0237
0.0207822;-0.0167219;-0.000781403;109;113.02;9.0375
0.0209848;-0.0168883;-0.000780515;110;114.027;9.1775
0.0211824;-0.0170748;-0.000796457;111;115.035;9.1795
0.021389;-0.0172449;-0.000790263;112;116.043;9.2328
0.0215926;-0.01743;-0.000806857;113;117.051;9.219
0.0217797;-0.017595;-0.0008047;114;118.013;9.2742
0.021973;-0.0177771;-0.000816194;115;119.021;9.2051
0.0221671;-0.0179501;-0.000821734;116;120.029;9.2919
0.0223641;-0.0181143;-0.000824189;117;121.037;9.3235
0.0225675;-0.018294;-0.000830861;118;122.045;9.2781
0.0227575;-0.0184748;-0.000838583;119;123.007;9.5247
0.0229575;-0.0186722;-0.000847956;120;124.015;9.3057
0.0231555;-0.0188049;-0.000836174;121;125.022;9.4379
0.0233549;-0.0190118;-0.000843806;122;126.03;9.3334
0.0235693;-0.0191622;-0.000854574;123;127.038;9.4517
0.0237698;-0.0193542;-0.000871846;124;128.046;9.5287
0.023973;-0.0195214;-0.000872838;125;129.008;9.5504
0.0241571;-0.0197035;-0.000886839;126;130.016;9.5425
0.024363;-0.0198852;-0.000866883;127;131.024;9.5878
0.0245704;-0.0200719;-0.000865666;128;132.032;9.5878
0.0247801;-0.0202302;-0.00087136;129;133.04;9.5444
0.0249723;-0.0204241;-0.000889622;130;134.048;9.6569
0.025163;-0.0205938;-0.000901618;131;135.01;9.6944
0.0253634;-0.0207581;-0.000903364;132;136.017;9.6194
0.0255754;-0.02095;-0.000904368;133;137.025;9.6746
0.026322;-0.0217168;-0.000918419;134;141.011;9.6155
0.0267235;-0.0220718;-0.000938721;135;143.027;9.7831
0.0269183;-0.0222681;-0.000932465;136;144.035;9.7378
0.0271391;-0.0224404;-0.000937863;137;145.042;9.8443
0.0273427;-0.0226242;-0.000954882;138;146.05;9.8384
0.0275266;-0.0227884;-0.000944363;139;147.013;9.8265
0.027729;-0.0230076;-0.000947739;140;148.02;9.8719
0.0279423;-0.0231753;-0.000954121;141;149.028;9.9271
0.02815;-0.0233502;-0.000969667;142;150.036;9.9035
0.0283437;-0.0235246;-0.000946372;143;151.044;9.937
0.0285139;-0.0236982;-0.000973501;144;152.006;9.8364
0.0287299;-0.023882;-0.000977747;145;153.014;9.8601
0.0289341;-0.0240705;-0.000999203;146;154.022;9.9153
0.029139;-0.0242511;-0.000990775;147;155.03;9.8995
0.0293353;-0.0244198;-0.0010146;148;156.037;10.0297
0.0295398;-0.0246152;-0.00100768;149;157.045;10.0849
0.0297397;-0.0247697;-0.00101162;150;158.007;9.9626
0.0299422;-0.0249576;-0.00102853;151;159.015;10.0119
0.030127;-0.0251326;-0.00102935;152;160.023;9.9745
0.0303477;-0.0253297;-0.00103599;153;161.031;10.0731
0.0305644;-0.0255163;-0.0010283;154;162.039;10.1461
0.030766;-0.0257015;-0.00103031;155;163.047;10.1737
0.0309503;-0.0258699;-0.00103147;156;164.009;10.1047
0.0311575;-0.0260565;-0.00103323;157;165.017;10.1796
0.0313612;-0.0262482;-0.0010333;158;166.025;10.1402
0.031565;-0.0264282;-0.00105143;159;167.033;10.1915
0.0317674;-0.026599;-0.00104441;160;168.04;10.2368
0.0319713;-0.0267936;-0.0010641;161;169.048;10.2092
0.0321634;-0.026986;-0.00103444;162;170.01;10.2644
0.0323676;-0.0271586;-0.00105346;163;171.018;10.2605
0.0325746;-0.0273372;-0.00106556;164;172.026;10.1481
0.0327771;-0.0275194;-0.0010824;165;173.034;10.2644
0.0329882;-0.0277065;-0.00107613;166;174.042;10.3295
0.033173;-0.0278712;-0.00109407;167;175.05;10.2349
0.0333749;-0.0280534;-0.0010819;168;176.012;10.3552
0.0335563;-0.0282341;-0.00109322;169;177.02;10.3591
0.0337949;-0.0284453;-0.00111036;170;178.028;10.3335
0.0339763;-0.0286027;-0.00115874;171;179.035;10.4223
0.0341798;-0.0288025;-0.00111897;172;180.043;10.3907
0.034385;-0.0289882;-0.00110227;173;181.051;10.3887
0.0345784;-0.0291597;-0.00110994;174;182.013;10.4065
0.0347761;-0.0293402;-0.00112741;175;183.021;10.3355
0.0349872;-0.0295115;-0.00112225;176;184.029;10.4262
0.0352015;-0.029721;-0.00112314;177;185.037;10.4637
0.0354023;-0.0298954;-0.00112811;178;186.045;10.4617
0.0355945;-0.0300781;-0.0011212;179;187.007;10.4617
0.0357993;-0.0302591;-0.00113046;180;188.015;10.4321
0.0360021;-0.0304368;-0.00114343;181;189.023;10.5189
0.0361946;-0.0306232;-0.00115845;182;190.03;10.4913
0.0364009;-0.0308056;-0.00115275;183;191.038;10.4854
0.0365939;-0.0309904;-0.00115434;184;192.046;10.4933
0.0368048;-0.0311761;-0.00116388;185;193.008;10.442
0.0369996;-0.0313505;-0.00118206;186;194.016;10.5623
0.0372169;-0.0315495;-0.00117826;187;195.024;10.4814
0.0374193;-0.031729;-0.00118527;188;196.032;10.5347
0.0376237;-0.0319283;-0.00117846;189;197.04;10.6373
0.037832;-0.0321192;-0.00117993;190;198.048;10.5347
0.0380279;-0.0322973;-0.00119544;191;199.01;10.5327
0.0382346;-0.0324916;-0.00120582;192;200.018;10.657
0.0384548;-0.0326674;-0.00119087;193;201.025;10.5426
0.0386523;-0.032849;-0.0011909;194;202.033;10.6945
0.0388535;-0.0330428;-0.00118333;195;203.041;10.6116
0.0390457;-0.0331812;-0.00117809;196;204.049;10.6412
0.0392621;-0.0334047;-0.00120552;197;205.011;10.6353
0.0394565;-0.0335928;-0.00119661;198;206.019;10.6945
0.0396521;-0.0337617;-0.00121948;199;207.027;10.7004
0.0398513;-0.0339476;-0.00122015;200;208.035;10.7418
0.0400498;-0.0341275;-0.0012291;201;209.043;10.7517
0.0402679;-0.0343173;-0.00122937;202;210.051;10.7359
0.0404651;-0.0345066;-0.00123268;203;211.013;10.7754
0.0406595;-0.0346838;-0.00123294;204;212.02;10.7418
0.0408676;-0.0348671;-0.00123499;205;213.028;10.732
0.0410751;-0.0350587;-0.00124435;206;214.036;10.8582
0.0412777;-0.0352448;-0.00124069;207;215.044;10.7556
0.0414877;-0.0354316;-0.00125343;208;216.006;10.7675
0.0416924;-0.0356147;-0.00124873;209;217.014;10.801
0.0418853;-0.0357944;-0.00126188;210;218.022;10.8858
0.0420814;-0.0359766;-0.00125828;211;219.03;10.8661
0.0422809;-0.036163;-0.00127697;212;220.038;10.9194
0.0424936;-0.036349;-0.00127002;213;221.046;10.9509
0.0427331;-0.0365344;-0.00126773;214;222.008;10.8266
0.0428938;-0.0367159;-0.00128953;215;223.016;10.9115
0.043144;-0.0369349;-0.00117143;216;224.023;10.8799
0.0433473;-0.0371163;-0.00118375;217;225.031;10.8977
0.0435527;-0.0373052;-0.00117371;218;226.039;10.9884
0.0439415;-0.0377061;-0.00119087;219;228.009;10.8996
0.0441306;-0.0378935;-0.00118715;220;229.017;11.1068
0.0445369;-0.0382966;-0.0011967;221;231.033;11.0101
0.0447475;-0.0384799;-0.00119891;222;232.04;11.016
0.044948;-0.0386596;-0.00120355;223;233.048;11.0772
0.0451304;-0.0388467;-0.00122326;224;234.01;11.1068
0.0455159;-0.0392381;-0.00122376;225;236.026;11.0634
0.045707;-0.0394166;-0.00122974;226;237.034;11.1561
0.0459193;-0.0396092;-0.00124811;227;238.042;11.162
0.0461253;-0.0398013;-0.00125085;228;239.05;11.1521
0.0463093;-0.0399721;-0.00124963;229;240.012;11.2014
0.0465159;-0.0401622;-0.00125425;230;241.02;11.1995
0.0467232;-0.0403462;-0.00127123;231;242.028;11.1225
0.047122;-0.0407483;-0.00129932;232;244.043;11.2251
0.0473169;-0.0409343;-0.00129752;233;245.051;11.2093
0.0474992;-0.0411172;-0.00130175;234;246.013;11.2784
0.0477075;-0.0412867;-0.00129572;235;247.021;11.2942
0.0479008;-0.0414872;-0.00130952;236;248.029;11.233
0.0481039;-0.0416635;-0.00131214;237;249.037;11.2784
0.0482947;-0.0418436;-0.00132259;238;250.045;11.3119
0.0485033;-0.0420219;-0.00134085;239;251.007;11.2093
0.0486782;-0.0421973;-0.00129705;240;252.015;11.2567
0.0488698;-0.0423686;-0.00130706;241;253.023;11.2369
0.0490591;-0.0425518;-0.00130742;242;254.031;11.3237
0.0492504;-0.0427197;-0.00130659;243;255.038;11.3928
0.0494671;-0.042907;-0.00131283;244;256.046;11.3198
0.0496572;-0.0430807;-0.00128846;245;257.008;11.3454
0.0498592;-0.0432785;-0.00136179;246;258.016;11.3218
0.0500652;-0.0434314;-0.00133509;247;259.024;11.3297
0.050254;-0.0436194;-0.00134262;248;260.032;11.448
0.0504586;-0.0437938;-0.00134751;249;261.04;11.4599
0.0506597;-0.0439847;-0.00138554;250;262.048;11.4697
0.0508531;-0.0441491;-0.00137907;251;263.01;11.4224
0.0510533;-0.044328;-0.00138109;252;264.018;11.4145
0.0512454;-0.0445056;-0.00137035;253;265.026;11.4776
0.0514429;-0.0446865;-0.00139286;254;266.034;11.4973
0.0516285;-0.0448533;-0.0013972;255;267.041;11.5072
0.0518409;-0.0450431;-0.00139811;256;268.049;11.4322
0.0520401;-0.0452058;-0.00141084;257;269.011;11.5013
0.0522351;-0.0453802;-0.00142121;258;270.019;11.4441
0.0524212;-0.0455556;-0.00142831;259;271.027;11.523
0.0526162;-0.0457278;-0.00144087;260;272.035;11.5762
0.052818;-0.0459103;-0.00145141;261;273.043;11.5447
0.0530318;-0.0460767;-0.00143965;262;274.051;11.6019
0.0532099;-0.0462642;-0.00146917;263;275.013;11.5348
0.0534106;-0.0464436;-0.00147853;264;276.021;11.5151
0.0536102;-0.0466246;-0.0014643;265;277.028;11.5802
0.0538099;-0.0467982;-0.00148232;266;278.036;11.6926
0.0540068;-0.0469766;-0.00148179;267;279.044;11.5762
0.0541967;-0.0471417;-0.00148463;268;280.006;11.5999
0.0543911;-0.0473184;-0.00148889;269;281.014;11.5743
0.0545851;-0.0474954;-0.00149747;270;282.022;11.7617
0.0547998;-0.0476795;-0.00150745;271;283.03;11.7183
0.0549841;-0.047858;-0.00150028;272;284.038;11.6532
0.0551473;-0.0480288;-0.00155467;273;285.046;11.7281
0.0553497;-0.0482042;-0.0015652;274;286.008;11.7518
0.0555314;-0.0483812;-0.00156248;275;287.016;11.6966
0.0557313;-0.0485624;-0.00155801;276;288.023;11.734
0.0559258;-0.0487229;-0.00157166;277;289.031;11.8327
0.0561385;-0.0489021;-0.00158205;278;290.039;11.7459
0.0563215;-0.0490859;-0.00156703;279;291.047;11.7183
0.0565042;-0.0492461;-0.00159827;280;292.009;11.8228
0.0567065;-0.0494156;-0.00158877;281;293.017;11.8248
0.0569111;-0.0495939;-0.00162168;282;294.025;11.8662
0.0571009;-0.0497776;-0.00161297;283;295.033;11.7479
0.0572964;-0.049952;-0.00162578;284;296.041;11.8504
0.0574981;-0.0501164;-0.00161721;285;297.048;11.7893
0.0576767;-0.0503013;-0.00163885;286;298.01;11.878
0.0577929;-0.0504844;-0.00157841;287;299.018;11.7834
0.0579802;-0.0506546;-0.00158352;288;300.026;11.9195
0.0581854;-0.0508249;-0.00159427;289;301.034;11.8662
0.0583819;-0.0510013;-0.00161382;290;302.042;11.9274
0.0585477;-0.0511717;-0.00160737;291;303.05;11.9609
0.0587238;-0.0513382;-0.00158739;292;304.012;11.9234
0.0589225;-0.0515186;-0.00159461;293;305.02;11.8879
0.0591103;-0.0516847;-0.00159339;294;306.028;11.8919
0.0592945;-0.0518697;-0.00160617;295;307.036;11.9392
0.059492;-0.0520529;-0.0016134;296;308.043;11.9885
0.0596953;-0.0522247;-0.00161184;297;309.052;12.0043
0.059873;-0.0523843;-0.00162894;298;310.013;11.9431
0.0600574;-0.052567;-0.00162618;299;311.021;12.024
0.060262;-0.0527267;-0.00164072;300;312.029;12.0299
0.0604671;-0.0529011;-0.00164351;301;313.037;12.0911
0.0606619;-0.0530954;-0.00165744;302;314.045;11.9708
0.0610237;-0.0534703;-0.00166845;303;316.015;12.1148
0.0612191;-0.0536498;-0.00168591;304;317.023;12.1384
0.0614236;-0.0538119;-0.00167623;305;318.031;12.0477
0.061613;-0.0539934;-0.00168108;306;319.039;12.1365
0.0617959;-0.0541553;-0.00170265;307;320.046;12.1227
0.0619839;-0.0543376;-0.00169677;308;321.009;12.097
0.0621771;-0.0545135;-0.00169708;309;322.016;12.0418
0.0623628;-0.0546922;-0.00171061;310;323.024;12.0812
0.0625578;-0.0548649;-0.00171177;311;324.032;12.1325
0.0627435;-0.0550224;-0.00171479;312;325.04;12.1562
0.0629516;-0.0552165;-0.00173104;313;326.048;12.1917
0.0631297;-0.0553777;-0.0017483;314;327.01;12.2371
0.0633216;-0.0555587;-0.00175265;315;328.018;12.1996
0.0635234;-0.0557268;-0.00175374;316;329.026;12.2095
0.0637138;-0.0559059;-0.00176783;317;330.034;12.1542
0.063909;-0.056074;-0.00179036;318;331.041;12.2469
0.0642728;-0.0564618;-0.00179809;319;333.011;12.1937
0.0644637;-0.0566317;-0.00180443;320;334.019;12.2272
0.0646646;-0.0568016;-0.00181217;321;335.027;12.2667
0.0648598;-0.0569755;-0.00181485;322;336.035;12.2509
0.065041;-0.057136;-0.00184334;323;337.043;12.241
0.0652349;-0.0573241;-0.00184375;324;338.051;12.2805
0.0654209;-0.0574963;-0.00184129;325;339.013;12.239
0.065606;-0.0576719;-0.00184243;326;340.021;12.3692
0.0658012;-0.0578356;-0.0018665;327;341.029;12.385
0.066172;-0.0582248;-0.00190082;328;343.044;12.3219
0.0663454;-0.0583938;-0.00188134;329;344.006;12.3258
0.0665519;-0.0585622;-0.0019026;330;345.014;12.3022
0.0667488;-0.05874;-0.00189822;331;346.022;12.4205
0.0669323;-0.0589095;-0.00191004;332;347.03;12.4146
0.0671112;-0.0590983;-0.00193231;333;348.038;12.3081
0.067303;-0.0592655;-0.00192896;334;349.046;12.3298
0.0674939;-0.0594318;-0.00194802;335;350.008;12.4915
0.0676858;-0.0595981;-0.00193655;336;351.016;12.4738
0.0678738;-0.0597877;-0.0019635;337;352.023;12.4521
0.0680778;-0.0599538;-0.00197227;338;353.031;12.4363
0.0682746;-0.0601306;-0.00198369;339;354.039;12.3969
0.0684497;-0.0602944;-0.00197756;340;355.047;12.4935
0.068652;-0.0604702;-0.0020019;341;356.009;12.5053
0.0688322;-0.0606383;-0.00199949;342;357.017;12.527
0.0690169;-0.0608189;-0.00201756;343;358.025;12.5349
0.0692343;-0.0609806;-0.00201141;344;359.033;12.4639
0.0696017;-0.0613785;-0.00205889;345;361.049;12.5724
0.0697811;-0.0615379;-0.0020575;346;362.011;12.602
0.0699753;-0.0617149;-0.00206364;347;363.018;12.5921
0.070166;-0.0618841;-0.00209502;348;364.026;12.5053
0.0703541;-0.0620601;-0.00208354;349;365.034;12.5744
0.0705447;-0.0622076;-0.00207257;350;366.042;12.6612
0.0707493;-0.0623947;-0.00208523;351;367.05;12.6691
0.0709321;-0.0625701;-0.00211745;352;368.012;12.5685
0.07113;-0.062747;-0.00211279;353;369.02;12.6789
0.0713029;-0.0629095;-0.00213447;354;370.028;12.5764
0.0715036;-0.0630956;-0.00214595;355;371.036;12.6967
0.0716822;-0.0632672;-0.00214261;356;372.044;12.6237
0.0718712;-0.0634336;-0.00215698;357;373.052;12.6513
0.0720606;-0.063617;-0.00215849;358;374.014;12.675
0.0722585;-0.0637803;-0.00216445;359;375.022;12.6178
0.0724513;-0.0639577;-0.00219464;360;376.029;12.6888
0.0726468;-0.0641458;-0.00217833;361;377.037;12.6572
0.0729909;-0.0645093;-0.00221761;362;379.007;12.6533
0.0731966;-0.0647076;-0.00221072;363;380.015;12.7697
0.0733776;-0.0648509;-0.00222392;364;381.023;12.7243
0.0739394;-0.0654404;-0.00226011;365;384.047;12.815
0.0741248;-0.065594;-0.00226332;366;385.009;12.7776
0.0743278;-0.0657732;-0.00226321;367;386.017;12.7085
0.0745157;-0.0659517;-0.00228469;368;387.024;12.7539
0.0747086;-0.0661371;-0.00227985;369;388.032;12.8032
0.0749001;-0.0662946;-0.00232337;370;389.04;12.75
0.0750931;-0.0664772;-0.00230266;371;390.048;12.7539
0.0752767;-0.066638;-0.0023271;372;391.01;12.8486
0.0754641;-0.066793;-0.00233705;373;392.018;12.9038
0.0756585;-0.0669775;-0.00232179;374;393.026;12.8545
0.0758555;-0.0671539;-0.00236407;375;394.034;12.9176
0.0760525;-0.0673297;-0.0023488;376;395.042;12.8506
0.0762447;-0.0674972;-0.00234754;377;396.049;12.8407
0.0764201;-0.0676626;-0.00237832;378;397.012;12.8545
0.0766132;-0.0678278;-0.0023761;379;398.019;12.9314
0.0768098;-0.0680223;-0.00239029;380;399.027;12.8308
0.0770057;-0.0681863;-0.00239634;381;400.035;12.9531
0.0772136;-0.0683677;-0.00242229;382;401.043;12.9078
0.0773917;-0.0685408;-0.00241252;383;402.051;12.9334
0.0777658;-0.0689259;-0.00245776;384;404.021;12.8979
0.0779477;-0.0690932;-0.00246644;385;405.029;12.9788
0.0781425;-0.0692534;-0.00247529;386;406.037;12.9729
0.0783322;-0.0694476;-0.00247992;387;407.044;12.9768
0.0784964;-0.0696097;-0.00247603;388;408.006;13.1326
0.0787011;-0.0697775;-0.00250964;389;409.014;13.0123
0.0788984;-0.069948;-0.00251526;390;410.022;13.0754
0.0790973;-0.0701192;-0.00251267;391;411.03;13.0143
0.0793014;-0.0702973;-0.00253653;392;412.038;13.0675
0.0795001;-0.0704882;-0.00253144;393;413.046;13.034
0.0796768;-0.0706453;-0.00254612;394;414.008;13.0202
0.079861;-0.0708259;-0.00255037;395;415.016;13.0123
0.0800657;-0.0710023;-0.00257644;396;416.024;13.105
0.0802551;-0.0711821;-0.00257817;397;417.032;13.1149
0.0804574;-0.071356;-0.00258632;398;418.039;13.0892
0.0806476;-0.0715269;-0.00260745;399;419.047;12.9689
0.0808401;-0.0717039;-0.00261721;400;420.009;13.0675
0.0810346;-0.0718662;-0.00263987;401;421.017;13.0498
0.0812373;-0.0720346;-0.00260553;402;422.025;13.0952
0.0813973;-0.0721766;-0.00261682;403;423.033;13.1445
0.0816028;-0.072362;-0.00267061;404;424.041;13.0735
0.0817817;-0.0725537;-0.0026705;405;425.049;13.0537
0.0819599;-0.0727286;-0.00266259;406;426.011;13.1918
0.0821634;-0.0728967;-0.0026953;407;427.019;13.1287
0.0823558;-0.0730811;-0.00269428;408;428.027;13.2155
0.0825494;-0.0732375;-0.00269929;409;429.034;13.3338
0.082751;-0.073412;-0.0027492;410;430.042;13.2865
0.0829385;-0.073585;-0.00275526;411;431.05;13.2175
0.0831256;-0.0737536;-0.00277562;412;432.012;13.2194
0.0833074;-0.0739409;-0.002782;413;433.02;13.8329
0.0835079;-0.0741036;-0.00278665;414;434.028;13.3003
0.0837126;-0.0742756;-0.00277761;415;435.036;13.2589
0.0838783;-0.0744565;-0.0028034;416;436.044;13.2431
0.0840876;-0.0746027;-0.0028098;417;437.006;13.2845
0.0842841;-0.0747781;-0.00284306;418;438.014;13.3398
0.0844685;-0.0749504;-0.0028394;419;439.022;13.2826
0.0846421;-0.0751125;-0.00285128;420;440.03;13.2569
0.084847;-0.0752947;-0.00286698;421;441.037;13.2392
0.0850261;-0.0754507;-0.00287589;422;442.045;13.3417
0.085237;-0.0756085;-0.00289646;423;443.007;13.2865
0.0853908;-0.0757891;-0.00291738;424;444.015;13.2648
0.0855771;-0.0759648;-0.00292712;425;445.023;13.4285
0.0857733;-0.0761612;-0.00295268;426;446.031;13.3713
0.0859889;-0.0763325;-0.00296938;427;447.039;13.3851
0.0861886;-0.0764987;-0.00298718;428;448.047;13.3555
0.0863433;-0.0766413;-0.00297376;429;449.009;13.4778
0.0865599;-0.0768143;-0.0030029;430;450.017;13.322
0.0867646;-0.0769987;-0.0029913;431;451.024;13.4621
0.0869514;-0.0771587;-0.00299741;432;452.032;13.4206
0.0871379;-0.077331;-0.00302493;433;453.04;13.4562
0.0873219;-0.0774913;-0.00302176;434;454.048;13.4502
0.0875049;-0.0776663;-0.00305466;435;455.01;13.5232
0.087699;-0.077826;-0.00307055;436;456.018;13.4759
0.0878882;-0.0779778;-0.00308212;437;457.026;13.539
0.0880775;-0.0781763;-0.00310011;438;458.034;13.4305
0.0882341;-0.0783221;-0.00316729;439;459.042;13.4502
0.0884611;-0.0784973;-0.00313827;440;460.05;13.5528
0.0886235;-0.0786517;-0.00315251;441;461.012;13.4897
0.0888257;-0.0788245;-0.00316449;442;462.02;13.5568
0.0890111;-0.078992;-0.00320882;443;463.027;13.5666
0.0892206;-0.0791703;-0.00319529;444;464.035;13.614
0.0894061;-0.079331;-0.00322506;445;465.043;13.5962
0.089606;-0.0795069;-0.00322532;446;466.051;13.5272
0.0897784;-0.0796643;-0.00324632;447;467.013;13.5706
0.0899647;-0.0798309;-0.00324087;448;468.021;13.6258
