"Average";;;"Analog";;
0.0923789;-0.0599549;-0.00316827;449;479.016;13.4976
0.0925495;-0.060046;-0.00318637;450;479.978;13.541
0.0927614;-0.0601376;-0.00321477;451;480.986;13.5331
0.0931303;-0.0604872;-0.0032348;452;483.002;13.5114
0.0933378;-0.0605798;-0.00325223;453;484.009;13.5449
0.0935226;-0.0606817;-0.00327733;454;485.017;13.5252
0.0937099;-0.0607399;-0.00328184;455;485.979;13.541
0.093865;-0.0608507;-0.00333151;456;486.987;13.539
0.0940519;-0.0609087;-0.00334609;457;487.995;13.5055
0.0942205;-0.0610214;-0.00340471;458;489.003;13.4601
0.0944385;-0.0611077;-0.00339057;459;490.011;13.6041
0.0946277;-0.0611811;-0.00342482;460;491.019;13.6199
0.0948361;-0.0613002;-0.00343785;461;491.981;13.4877
0.095025;-0.0613658;-0.00347197;462;492.989;13.6297
0.0952139;-0.0614619;-0.00352034;463;493.997;13.6455
0.0954046;-0.0615596;-0.00349147;464;495.004;13.5587
0.0956159;-0.0616611;-0.00351111;465;496.012;13.6652
0.0958087;-0.0617678;-0.00352065;466;497.02;13.6692
0.0959905;-0.0618463;-0.00352747;467;497.982;13.5607
0.096195;-0.0619153;-0.00357001;468;498.99;13.5686
0.096389;-0.0620176;-0.00357725;469;499.998;13.5883
0.0965865;-0.0621093;-0.00355226;470;501.006;13.7284
0.096784;-0.0621974;-0.00360333;471;502.014;13.685
0.0969876;-0.0622968;-0.00359105;472;502.976;13.7422
0.0974939;-0.062789;-0.00373396;473;505.999;13.7363
0.0976851;-0.062906;-0.00371983;474;507.008;13.6633
0.0978978;-0.0629678;-0.00371718;475;508.015;13.7205
0.0981113;-0.063074;-0.0037424;476;508.977;13.7935
0.0982599;-0.0631859;-0.00372348;477;509.985;13.7777
0.0984826;-0.0632476;-0.00377214;478;510.993;13.8152
0.098659;-0.0633319;-0.00380024;479;512.001;13.8231
0.0988638;-0.0634371;-0.00382277;480;513.009;13.8586
0.099078;-0.0635244;-0.00381724;481;514.017;13.8665
0.0992575;-0.0636286;-0.00383211;482;514.979;13.8309
0.0994378;-0.0637073;-0.00384522;483;515.987;13.756
0.0996338;-0.0637814;-0.00384302;484;516.995;13.9039
0.0998284;-0.0638648;-0.00389095;485;518.002;13.9059
0.100199;-0.0642161;-0.00390792;486;520.018;13.8112
0.100385;-0.0642938;-0.00394023;487;520.98;13.8073
0.100586;-0.0643747;-0.00394133;488;521.988;13.9394
0.100784;-0.0644832;-0.00397144;489;522.996;13.898
0.100956;-0.0645475;-0.00398682;490;524.004;13.9473
0.101149;-0.0646113;-0.00400738;491;525.012;13.975
0.101382;-0.0647292;-0.00403009;492;526.019;13.9947
0.101658;-0.065059;-0.00401946;493;527.989;13.9138
0.101847;-0.0651469;-0.00402738;494;528.997;13.9966
0.102055;-0.0652348;-0.00404094;495;530.005;14.0085
0.102242;-0.0653198;-0.00406215;496;531.013;14.0282
0.102415;-0.0653906;-0.00411081;497;531.975;14.0302
0.102624;-0.0654744;-0.00412915;498;532.983;13.9572
0.102789;-0.065554;-0.00412829;499;533.991;14.0144
0.103006;-0.0656482;-0.00413355;500;534.999;14.0637
0.103193;-0.0657467;-0.00414828;501;536.007;14.0598
0.103384;-0.0658641;-0.004186;502;537.015;14.0341
0.103576;-0.0658978;-0.00421561;503;537.977;14.0124
0.103758;-0.0659799;-0.00424064;504;538.984;14.1051
0.104091;-0.0663;-0.00424285;505;541;14.0322
0.10428;-0.0663934;-0.00423695;506;542.008;14.1525
0.104457;-0.0664803;-0.00430078;507;543.016;14.0341
0.104663;-0.0665707;-0.00429936;508;543.978;14.0756
0.104861;-0.0666508;-0.00434824;509;544.986;14.0539
0.105038;-0.0667237;-0.00437334;510;545.994;14.1584
0.105236;-0.0668102;-0.00437102;511;547.002;14.0834
0.105398;-0.0668731;-0.0043352;512;548.01;14.2196
0.105583;-0.0669606;-0.00438046;513;549.017;14.0913
0.105779;-0.0670596;-0.00440072;514;549.979;14.184
0.105968;-0.067103;-0.00443104;515;550.987;14.1722
0.106152;-0.0671875;-0.00444837;516;551.995;14.1683
0.106657;-0.0678481;-0.00442916;517;555.981;14.3083
0.106875;-0.0679265;-0.00447474;518;556.989;14.3438
0.107038;-0.0680095;-0.00448012;519;557.997;14.3123
0.10722;-0.0680821;-0.00445259;520;559.005;14.334
0.107426;-0.068147;-0.00451571;521;560.012;14.3458
0.107595;-0.0682892;-0.00450745;522;561.02;14.2491
0.107764;-0.0682959;-0.00458071;523;561.982;14.3359
0.107963;-0.0683822;-0.00464474;524;562.99;14.2728
0.10818;-0.068472;-0.00460115;525;563.998;14.4109
0.108367;-0.0685807;-0.00465509;526;565.006;14.3853
0.108553;-0.0686399;-0.0046822;527;566.014;14.3359
0.108731;-0.0687153;-0.00469319;528;566.976;14.4326
0.108922;-0.0688111;-0.00473305;529;567.984;14.4247
0.109288;-0.0691342;-0.00473725;530;570;14.3675
0.109491;-0.0692094;-0.00476543;531;571.007;14.4227
0.109665;-0.0692879;-0.00479137;532;572.015;14.4523
0.109857;-0.0693627;-0.00483595;533;572.977;14.4878
0.110038;-0.0694511;-0.00486867;534;573.985;14.4168
0.110236;-0.0695212;-0.00488961;535;574.993;14.5135
0.110408;-0.0695924;-0.00491106;536;576.001;14.5293
0.110596;-0.0696719;-0.00492214;537;577.009;14.547
0.110809;-0.0697614;-0.00496832;538;578.017;14.5352
0.110994;-0.0698279;-0.00501198;539;578.979;14.5135
0.111111;-0.0699278;-0.0050273;540;579.987;14.62
0.111312;-0.0700024;-0.00503555;541;580.995;14.5944
0.111507;-0.0701059;-0.00508288;542;582.003;14.6082
0.111712;-0.0701728;-0.00508511;543;583.01;14.5115
0.111899;-0.0702618;-0.00512802;544;584.018;14.5825
0.112148;-0.0702688;-0.00508299;545;584.98;14.5727
0.112337;-0.0703435;-0.00510621;546;585.988;14.6022
0.112513;-0.0704449;-0.00513454;547;586.996;14.5529
0.112712;-0.0704976;-0.00513496;548;588.004;14.622
0.112895;-0.0705923;-0.0051911;549;589.012;14.6535
0.113033;-0.0706571;-0.00521723;550;590.02;14.5904
0.113169;-0.0707385;-0.00523827;551;590.982;14.6101
0.113369;-0.0708088;-0.00531083;552;591.99;14.6121
0.113715;-0.0711344;-0.00530611;553;594.005;14.6575
0.113921;-0.0712016;-0.00535898;554;595.013;14.7462
0.114088;-0.0712404;-0.00539169;555;595.975;14.7482
0.114294;-0.0713187;-0.0054215;556;596.983;14.691
0.114498;-0.0714156;-0.00543362;557;597.991;14.7344
0.114604;-0.0717526;-0.00522359;558;598.999;14.6772
0.114786;-0.0718371;-0.00528451;559;600.007;14.7719
0.114977;-0.0719242;-0.00528961;560;601.015;14.8074
0.115151;-0.0719944;-0.00533879;561;601.977;14.8133
0.115356;-0.0720943;-0.00534059;562;602.985;14.8429
0.115481;-0.0721743;-0.00536626;563;603.992;14.7778
0.115681;-0.072246;-0.00536911;564;605;14.8626
0.115874;-0.0723059;-0.00539637;565;606.008;14.8725
0.116054;-0.0723562;-0.0054731;566;607.016;14.8094
0.116241;-0.0724286;-0.00549478;567;607.978;14.7916
0.116522;-0.0724708;-0.00547224;568;608.986;14.8666
0.116672;-0.0725048;-0.00557371;569;609.994;14.906
0.116853;-0.0725934;-0.00560711;570;611.002;14.7975
0.117042;-0.072635;-0.00562933;571;612.01;14.9356
0.117251;-0.0727324;-0.00566059;572;613.018;14.8212
0.117413;-0.0727548;-0.00567842;573;613.979;14.9336
0.117626;-0.0729224;-0.00556669;574;614.987;14.9692
0.117648;-0.0730037;-0.00561704;575;615.995;14.9494
0.117838;-0.0730768;-0.00566113;576;617.003;14.8567
0.118029;-0.0731488;-0.00567726;577;618.011;14.9415
0.11839;-0.0734366;-0.0057365;578;619.981;15.0165
0.118571;-0.0735383;-0.00576606;579;620.989;15.0086
0.118708;-0.0735934;-0.00577669;580;621.997;14.9928
0.118917;-0.0736843;-0.0058214;581;623.005;14.9751
0.119095;-0.0737254;-0.00582944;582;624.013;14.9613
0.119278;-0.0737897;-0.00592829;583;624.975;15.0204
0.119462;-0.0738663;-0.00596861;584;625.982;14.9948
0.119642;-0.0739116;-0.00599407;585;626.99;15.0658
0.119828;-0.073997;-0.00600259;586;627.998;14.9968
0.120018;-0.0740906;-0.00596013;587;629.006;15.1092
0.120176;-0.0741813;-0.0059459;588;630.014;15.056
0.120341;-0.0742273;-0.00595479;589;630.976;15.0047
0.120534;-0.0742956;-0.00601815;590;631.984;15.1171
0.120714;-0.0743551;-0.00607566;591;632.992;15.0343
0.120928;-0.0744164;-0.00606169;592;634;15.1368
0.121126;-0.0744895;-0.00615522;593;635.008;15.1822
0.121308;-0.0745418;-0.0061367;594;636.015;15.196
0.121487;-0.074562;-0.00624562;595;636.977;15.1921
0.121676;-0.0746315;-0.0062797;596;637.985;15.0658
0.121862;-0.0747163;-0.00630336;597;638.993;15.1329
0.122067;-0.0747414;-0.00634454;598;640.001;15.2355
0.122413;-0.075059;-0.00639891;599;642.017;15.1625
0.122597;-0.0750978;-0.00641117;600;642.979;15.1546
0.122809;-0.0751824;-0.00646193;601;643.987;15.2414
0.123119;-0.0755039;-0.00644008;602;646.003;15.2848
0.123439;-0.0758626;-0.00657106;603;648.018;15.2887
0.123604;-0.0758928;-0.00660838;604;648.98;15.2434
0.1238;-0.0759924;-0.00667214;605;649.988;15.3163
0.12401;-0.0760346;-0.00669591;606;650.996;15.2493
0.123944;-0.076144;-0.00639039;607;652.004;15.3479
0.124309;-0.0764545;-0.00645424;608;654.02;15.3597
0.124481;-0.0765053;-0.00649433;609;654.982;15.4071
0.124612;-0.0765855;-0.00634284;610;655.99;15.3144
0.124823;-0.0766522;-0.00640285;611;656.997;15.2887
0.124993;-0.0767243;-0.00644994;612;658.005;15.3696
0.125175;-0.0768194;-0.00647189;613;659.013;15.3282
0.125358;-0.0768833;-0.00651741;614;659.975;15.4248
0.125527;-0.0769544;-0.00654133;615;660.983;15.4524
0.125725;-0.0770091;-0.0065835;616;661.991;15.486
0.125909;-0.0771125;-0.00662773;617;662.999;15.4722
0.126123;-0.0771962;-0.00654422;618;664.007;15.3558
0.126315;-0.0772905;-0.00659411;619;665.015;15.3834
0.126498;-0.07736;-0.00660156;620;665.977;15.4682
0.126681;-0.0774287;-0.0066555;621;666.985;15.4584
0.126943;-0.0775029;-0.0067437;622;667.993;15.4288
0.127005;-0.077609;-0.00690524;623;669;15.4386
0.127189;-0.0777055;-0.00696387;624;670.008;15.4958
0.127383;-0.0777272;-0.00703667;625;671.016;15.5609
0.127529;-0.0778458;-0.00704469;626;671.978;15.5235
0.127719;-0.0778802;-0.00704252;627;672.986;15.5531
0.127923;-0.077939;-0.00711916;628;673.994;15.4584
0.128627;-0.078604;-0.00719476;629;677.98;15.5274
0.128817;-0.078657;-0.00730581;630;678.987;15.5215
0.129013;-0.0787255;-0.00733388;631;679.995;15.6004
0.129196;-0.078821;-0.00740533;632;681.003;15.5945
0.129354;-0.0788901;-0.00743801;633;682.011;15.5846
0.129524;-0.078945;-0.0074069;634;683.019;15.6675
0.129686;-0.0789775;-0.00740542;635;683.981;15.6971
0.129993;-0.079291;-0.00744926;636;685.997;15.6103
0.1302;-0.0793763;-0.00749757;637;687.005;15.6872
0.13036;-0.0794557;-0.00749727;638;688.013;15.6359
0.130435;-0.0796089;-0.00738434;639;688.975;15.6359
0.130627;-0.0796106;-0.00741806;640;689.983;15.6813
0.13068;-0.0796914;-0.00724461;641;690.99;15.7365
0.130767;-0.0798855;-0.00722615;642;691.998;15.6379
0.130966;-0.079965;-0.00733317;643;693.006;15.5905
0.131159;-0.0799525;-0.00749105;644;694.014;15.7247
0.131333;-0.0800453;-0.00750506;645;694.976;15.6497
0.131522;-0.0801054;-0.00759859;646;695.984;15.7602
0.131601;-0.0803105;-0.00748551;647;696.992;15.7917
0.131707;-0.0805282;-0.00727653;648;698;15.8154
0.131898;-0.080601;-0.00732483;649;699.008;15.7385
0.132025;-0.0806881;-0.00730482;650;700.016;15.63
0.132206;-0.0807191;-0.007381;651;700.977;15.847
0.132409;-0.0807906;-0.00744834;652;701.985;15.7148
0.132561;-0.0808935;-0.0075848;653;702.993;15.8628
0.132859;-0.0811869;-0.00766379;654;705.009;15.77
0.133038;-0.0812409;-0.00774204;655;706.017;15.8746
0.1332;-0.0813332;-0.00778032;656;706.979;15.8115
0.133394;-0.0813968;-0.00783629;657;707.987;15.7543
0.133945;-0.0819078;-0.00799881;658;711.01;15.7898
0.134149;-0.0820112;-0.00792423;659;712.018;15.8391
0.134312;-0.0821074;-0.00800094;660;712.98;15.8845
0.134497;-0.0821839;-0.00807139;661;713.988;16.0028
0.134609;-0.0822813;-0.00806166;662;714.996;15.8647
0.134796;-0.0823727;-0.00810212;663;716.004;15.8943
0.135011;-0.0824296;-0.00817192;664;717.012;15.8706
0.135325;-0.08272;-0.00804828;665;718.982;15.8963
0.135519;-0.0828393;-0.00810606;666;719.99;15.8647
0.135709;-0.0829122;-0.00814157;667;720.998;15.8489
0.135892;-0.0829952;-0.00821214;668;722.005;15.9634
0.1361;-0.0831049;-0.00831966;669;723.013;15.9121
0.136269;-0.0831748;-0.00840917;670;723.976;15.9831
0.136472;-0.0832721;-0.00850105;671;724.983;15.8746
0.136659;-0.0833756;-0.0085374;672;725.991;15.914
0.136847;-0.0835746;-0.00852759;673;726.999;15.8785
0.137059;-0.0836487;-0.00861986;674;728.007;15.7799
0.137246;-0.0837322;-0.0087531;675;729.015;15.9239
0.137431;-0.0837795;-0.00883656;676;729.977;15.8667
0.137625;-0.0838909;-0.00890508;677;730.985;15.9456
0.137862;-0.0839926;-0.00905049;678;731.993;15.918
0.138199;-0.084359;-0.00909938;679;734.008;15.8687
0.13838;-0.0845004;-0.00923175;680;735.016;15.9515
0.138056;-0.0840763;-0.0091144;681;735.978;15.9436
0.138228;-0.0842335;-0.00922996;682;736.986;15.8115
0.138405;-0.0844052;-0.00931029;683;737.994;15.8726
0.138455;-0.0845461;-0.00941179;684;739.002;15.776
0.138694;-0.0848194;-0.00966175;685;740.01;15.7839
0.138851;-0.0850507;-0.0097539;686;741.018;15.7641
0.138978;-0.0852657;;687;741.98;15.7266
0.13878;-0.0856398;-0.00968857;688;742.988;15.6576
0.138731;-0.0858465;-0.00970572;689;743.996;15.4939
0.0836083;-0.0479972;0.00485654;690;745.003;-0.003
0.0804397;-0.0445382;0.00481353;691;746.011;0.0818
0.0792717;-0.0432707;0.00490501;692;747.019;0.0739
0.0785727;-0.0425058;0.00488395;693;747.981;0.0482
0.0780297;-0.0419526;0.00486129;694;748.989;0.0739
0.0776068;-0.0415129;0.00483741;695;749.997;0.0916
0.0772564;-0.041189;0.0047531;696;751.005;0.0463
0.0769429;-0.0409331;0.0047378;697;752.013;0.0601
0.0766831;-0.0407179;0.00465148;698;752.975;0.0305
0.0764337;-0.0405364;0.0046302;699;753.983;0.0088
0.0762533;-0.0404234;0.00457171;700;754.991;0.0364
0.07609;-0.0402809;0.00458479;701;755.998;-0.0484
0.0758907;-0.0401889;0.0045765;702;757.006;0.0739
0.0758763;-0.0401999;0.00456225;703;757.052;0.0068
