"Average";;;"Analog";;
0.0182799;-0.0133841;-0.000706207;95;103.994;8.6903
0.0184824;-0.0135477;-0.00070072;96;105.002;8.6351
0.0186849;-0.0136832;-0.000730134;97;106.01;8.7061
0.0188752;-0.0138266;-0.000724066;98;107.018;8.7534
0.0190763;-0.0139607;-0.000739597;99;108.026;8.8343
0.0192745;-0.0140762;-0.000758398;100;109.034;8.8264
0.01945;-0.0142069;-0.000756942;101;109.996;8.8047
0.019651;-0.0143519;-0.000766532;102;111.004;8.9329
0.0198507;-0.0144956;-0.000784149;103;112.012;8.9073
0.0200234;-0.0146733;-0.000780368;104;113.02;8.8856
0.0202282;-0.0147512;-0.000797285;105;114.027;8.9586
0.0204274;-0.0148827;-0.000772333;106;114.989;8.9093
0.0206237;-0.0150354;-0.000806741;107;115.997;8.9665
0.02083;-0.0151468;-0.000794058;108;117.005;9.0473
0.0210182;-0.0152733;-0.000832851;109;118.013;9.0316
0.0212276;-0.0154164;-0.000818798;110;119.021;9.1322
0.021426;-0.0155657;-0.000847139;111;120.029;9.1775
0.0216033;-0.0156772;-0.000849461;112;120.991;9.1874
0.0217849;-0.0158103;-0.000843841;113;121.999;9.1105
0.022013;-0.0159486;-0.000880965;114;123.007;9.1144
0.022203;-0.0161019;-0.000828977;115;124.015;9.1479
0.022404;-0.0162268;-0.000850547;116;125.022;9.2387
0.022601;-0.0163336;-0.000848605;117;126.03;9.1795
0.022792;-0.0164745;-0.000871717;118;126.992;9.3393
0.0230306;-0.0166003;-0.000918906;119;128;9.3373
0.0232287;-0.0167242;-0.000923733;120;129.008;9.284
0.0234209;-0.0168737;-0.000947938;121;130.016;9.3649
0.0236079;-0.0170186;-0.000972853;122;131.024;9.4064
0.0238026;-0.0171342;-0.000960316;123;132.032;9.432
0.0240173;-0.0172779;-0.000959644;124;132.994;9.3768
0.0241836;-0.0174156;-0.000967019;125;134.002;9.4379
0.0244169;-0.0175388;-0.000979574;126;135.01;9.503
0.0246343;-0.017669;-0.000995236;127;136.017;9.4951
0.0248155;-0.0177992;-0.00101495;128;137.025;9.4616
0.0250228;-0.0179304;-0.00102016;129;138.033;9.4379
0.0252136;-0.0180658;-0.0010075;130;138.995;9.5839
0.0254338;-0.0182001;-0.00101621;131;140.003;9.4892
0.0258292;-0.0185673;-0.00100488;132;142.019;9.651
0.0260323;-0.0187072;-0.00101149;133;143.027;9.651
0.0261905;-0.0187754;-0.00106982;134;143.989;9.5661
0.0263782;-0.0189563;-0.00109363;135;144.997;9.7259
0.0265876;-0.0190976;-0.00110558;136;146.005;9.5957
0.0267875;-0.0192232;-0.00110128;137;147.012;9.7516
0.0269844;-0.0193545;-0.00111122;138;148.02;9.6371
0.0271868;-0.0194766;-0.00109439;139;149.028;9.6667
0.0273779;-0.0196038;-0.0011025;140;149.99;9.6865
0.0275891;-0.0197518;-0.00111467;141;150.998;9.72
0.0277937;-0.0198634;-0.00115583;142;152.006;9.7397
0.0279788;-0.0200005;-0.00112762;143;153.014;9.8324
0.0285719;-0.0205408;-0.00118354;144;155.992;9.8364
0.0287722;-0.0206507;-0.00115964;145;156.999;9.8877
0.0289949;-0.0207961;-0.0011928;146;158.007;9.8127
0.029199;-0.0209349;-0.00118762;147;159.015;9.8147
0.0293946;-0.0210556;-0.00120791;148;160.023;9.9212
0.0295865;-0.0211886;-0.0012016;149;161.031;9.9666
0.0297468;-0.0212925;-0.00131268;150;161.993;9.9902
0.0299679;-0.0214408;-0.0012482;151;163.001;9.9784
0.0301749;-0.0215805;-0.00129466;152;164.009;10.0317
0.0303913;-0.021698;-0.00128978;153;165.017;10.0455
0.030577;-0.0217919;-0.00128269;154;166.025;9.9469
0.030757;-0.0219528;-0.00130363;155;167.033;10.0041
0.0309576;-0.0220897;-0.00131797;156;167.995;10.0455
0.0311504;-0.0222078;-0.001321;157;169.002;10.0435
0.0313647;-0.022337;-0.00134655;158;170.01;10.1106
0.0315749;-0.0224678;-0.00133364;159;171.018;10.0001
0.0317835;-0.022591;-0.00133851;160;172.026;10.1283
0.0319697;-0.022714;-0.00135896;161;172.988;10.0534
0.0321785;-0.0228278;-0.00137846;162;173.996;10.1619
0.032401;-0.0229829;-0.00136818;163;175.004;10.1086
0.0325953;-0.0231026;-0.00138788;164;176.012;10.0909
0.0328033;-0.0232365;-0.00139826;165;177.02;10.1796
0.033016;-0.0233712;-0.00138714;166;178.027;10.1047
0.0332016;-0.023484;-0.00138805;167;178.99;10.1915
0.0334169;-0.0236267;-0.00141681;168;179.997;10.1185
0.0336208;-0.0237369;-0.00136729;169;181.005;10.2309
0.0338263;-0.0238714;-0.00143187;170;182.013;10.1244
0.0340316;-0.0239734;-0.00142357;171;183.021;10.2309
0.0342562;-0.0240987;-0.00146775;172;184.029;10.2526
0.0344518;-0.02422;-0.00143667;173;184.991;10.2644
0.0346894;-0.0243333;-0.00141392;174;185.999;10.3078
0.0349188;-0.0244591;-0.00145811;175;187.007;10.3138
0.0350872;-0.0246032;-0.00148326;176;188.015;10.296
0.0352699;-0.0247265;-0.00146685;177;189.023;10.2566
0.0354702;-0.0248691;-0.00152408;178;190.03;10.3157
0.0356728;-0.0249529;-0.00155875;179;190.992;10.371
0.0358776;-0.0250842;-0.0015524;180;192;10.2763
0.0360886;-0.0252355;-0.00155654;181;193.008;10.3729
0.03649;-0.0256057;-0.00155774;182;195.024;10.3394
0.0367131;-0.0257318;-0.00157721;183;196.032;10.3315
0.0372989;-0.0262841;-0.00161056;184;199.01;10.3
0.0375185;-0.0264201;-0.00158906;185;200.018;10.3966
0.0377352;-0.026514;-0.00160612;186;201.025;10.4873
0.0379165;-0.026646;-0.00167167;187;202.033;10.5426
0.0381527;-0.0267683;-0.00162845;188;202.995;10.4124
0.0383345;-0.0268872;-0.00169314;189;204.003;10.4834
0.0385607;-0.0270218;-0.0016679;190;205.011;10.5722
0.038743;-0.02714;-0.00169681;191;206.019;10.4657
0.0389725;-0.0272368;-0.00168532;192;207.027;10.4992
0.0391567;-0.0273566;-0.00171824;193;207.989;10.5386
0.0393744;-0.0275142;-0.00169169;194;208.997;10.5919
0.0395755;-0.0276345;-0.00173336;195;210.005;10.5801
0.0397843;-0.0277594;-0.00173341;196;211.012;10.588
0.0400029;-0.0278797;-0.00176743;197;212.02;10.4795
0.0401884;-0.0280081;-0.00175403;198;213.028;10.6254
0.0405678;-0.028386;-0.00179288;199;214.998;10.6747
0.0407773;-0.0285061;-0.00177985;200;216.006;10.6215
0.0411708;-0.0288901;-0.00175763;201;218.022;10.726
0.0413721;-0.0289958;-0.00181967;202;219.03;10.586
0.0417507;-0.0293557;-0.00180476;203;221;10.6511
0.0419665;-0.0294953;-0.00182127;204;222.008;10.6471
0.0421699;-0.0296076;-0.00181693;205;223.016;10.7418
0.0423954;-0.0297236;-0.0018137;206;224.023;10.8148
0.0425809;-0.0298382;-0.00182679;207;225.031;10.7181
0.0427927;-0.0299405;-0.00186316;208;225.993;10.6846
0.0430034;-0.0300497;-0.00188939;209;227.001;10.7438
0.0432039;-0.0301799;-0.00191271;210;228.009;10.8385
0.0434072;-0.0302991;-0.0019172;211;229.017;10.7773
0.0436226;-0.0304022;-0.0019171;212;230.025;10.7477
0.0438294;-0.0305026;-0.00195949;213;231.033;10.8444
0.0440391;-0.0306249;-0.00194349;214;231.995;10.9036
0.0442259;-0.0307683;-0.00199213;215;233.003;10.7734
0.0444267;-0.0308596;-0.00200314;216;234.01;10.8602
0.0446389;-0.0309735;-0.00203677;217;235.018;10.7931
0.0448302;-0.0310845;-0.00202983;218;236.026;10.9371
0.0450481;-0.0311974;-0.0020366;219;236.988;10.8641
0.04526;-0.0313093;-0.00204439;220;237.996;10.9746
0.045462;-0.0314374;-0.00205484;221;239.004;10.8523
0.0456568;-0.0315414;-0.00207729;222;240.012;10.8503
0.0458508;-0.0316859;-0.00201342;223;241.02;11.0042
0.0460235;-0.0317859;-0.00202003;224;242.028;10.8838
0.0462337;-0.0318903;-0.00202432;225;242.99;10.9588
0.0464412;-0.0320129;-0.00202859;226;243.997;10.945
0.0466469;-0.0321135;-0.00205809;227;245.005;10.9805
0.0468472;-0.0322412;-0.00205774;228;246.013;11.0417
0.0470665;-0.0323515;-0.00208911;229;247.021;11.0693
0.0472516;-0.0324678;-0.00209554;230;248.029;11.0574
0.047425;-0.0325452;-0.00209442;231;248.991;11.0417
0.0476465;-0.0326565;-0.00208075;232;249.999;10.9667
0.0478281;-0.0327537;-0.00213189;233;251.007;11.0574
0.048039;-0.0328612;-0.00216091;234;252.015;10.9805
0.0482792;-0.0329935;-0.00218735;235;253.023;11.0338
0.0484947;-0.0330881;-0.00218501;236;254.031;11.0298
0.0490707;-0.0336226;-0.00223001;237;257.008;11.1541
0.0492794;-0.0337252;-0.00230013;238;258.016;11.2034
0.0494779;-0.0338473;-0.00229787;239;259.024;11.1955
0.049698;-0.0339477;-0.00231269;240;260.032;11.2468
0.0498778;-0.0340375;-0.00232693;241;260.994;11.1719
0.0500946;-0.0341479;-0.00232623;242;262.002;11.1107
0.0502944;-0.0342693;-0.0023511;243;263.01;11.1797
0.0505009;-0.0343862;-0.00241522;244;264.018;11.3237
0.0506983;-0.034494;-0.00241443;245;265.026;11.3178
0.0508972;-0.0345815;-0.0024456;246;266.033;11.1896
0.0511038;-0.0346829;-0.00246667;247;266.995;11.2547
0.0513098;-0.0347796;-0.00243731;248;268.003;11.3001
0.0515119;-0.0348821;-0.00246213;249;269.011;11.1896
0.0517059;-0.0349791;-0.00251824;250;270.019;11.235
0.0519141;-0.0350826;-0.0025023;251;271.027;11.3218
0.0521312;-0.0351849;-0.00256928;252;271.989;11.3691
0.0523032;-0.0352986;-0.00255584;253;272.997;11.3454
0.0525252;-0.0354042;-0.0025446;254;274.005;11.3119
0.052726;-0.0355166;-0.00255923;255;275.013;11.2882
0.0529275;-0.0356179;-0.00259969;256;276.021;11.3829
0.0531133;-0.0357145;-0.0026307;257;277.028;11.4105
0.0533128;-0.0358111;-0.00262817;258;277.99;11.4066
0.0535011;-0.0359023;-0.00265903;259;278.998;11.3829
0.0536996;-0.036006;-0.00268171;260;280.007;11.4539
0.0538862;-0.0361065;-0.00270493;261;281.014;11.3829
0.0541022;-0.0361814;-0.00270311;262;282.022;11.4599
0.0542928;-0.036294;-0.0027357;263;283.03;11.4105
0.0544946;-0.0363917;-0.00271619;264;283.992;11.4125
0.0546911;-0.0364978;-0.00275632;265;285;11.4618
0.0548866;-0.0365913;-0.00280002;266;286.008;11.5013
0.0551035;-0.0366908;-0.00283712;267;287.016;11.4894
0.0553098;-0.0367812;-0.002842;268;288.024;11.4184
0.0554916;-0.0368674;-0.00284397;269;289.031;11.4599
0.0557015;-0.0369424;-0.00286408;270;289.993;11.5447
0.0559752;-0.0371026;-0.00288471;271;291.001;11.5328
0.0561899;-0.0371404;-0.00286539;272;292.009;11.5605
0.0563959;-0.037238;-0.00289624;273;293.017;11.5171
0.0565205;-0.0373538;-0.00293265;274;294.025;11.594
0.0567233;-0.0374303;-0.00292062;275;295.033;11.6117
0.0569276;-0.0374951;-0.00296032;276;295.995;11.5526
0.0571286;-0.0376057;-0.00301782;277;297.003;11.5979
0.05734;-0.0376984;-0.0030082;278;298.011;11.5348
0.0575312;-0.0378112;-0.00300552;279;299.018;11.6709
0.0577435;-0.0379005;-0.00304274;280;300.026;11.5506
0.0579327;-0.0379988;-0.00304835;281;300.988;11.5743
0.058142;-0.0380866;-0.00308227;282;301.996;11.5683
0.0583493;-0.0381938;-0.00307969;283;303.004;11.7281
0.0585552;-0.0382852;-0.0031226;284;304.012;11.5762
0.0587191;-0.0383706;-0.00317735;285;305.02;11.736
0.0591145;-0.0387265;-0.00320544;286;306.99;11.6413
0.0593335;-0.0388301;-0.00318956;287;307.998;11.7025
0.0595504;-0.0389006;-0.00322518;288;309.005;11.6394
0.0597698;-0.0390613;-0.00320903;289;310.013;11.6315
0.0599404;-0.0391313;-0.00320623;290;311.021;11.8228
0.0601589;-0.0392289;-0.00326369;291;312.029;11.6907
0.0603542;-0.0393174;-0.00326753;292;312.991;11.7972
0.0605473;-0.0394194;-0.00328703;293;313.999;11.8208
0.0607572;-0.0394986;-0.00327115;294;315.007;11.7538
0.0609637;-0.0396089;-0.00329763;295;316.015;11.8465
0.0611651;-0.03968;-0.00332812;296;317.023;11.7972
0.0613774;-0.0397876;-0.00336007;297;318.031;11.8702
0.0615682;-0.0398742;-0.00338571;298;318.993;11.8761
0.0619297;-0.0402541;-0.00341509;299;321.008;11.7656
0.0621509;-0.0403162;-0.00344336;300;322.016;11.7893
0.0623561;-0.0404285;-0.0034366;301;323.024;11.8603
0.0625689;-0.0405426;-0.00346026;302;324.032;11.8425
0.0627394;-0.0406023;-0.0034627;303;324.994;11.9116
0.0629643;-0.0407059;-0.00350426;304;326.002;11.882
0.0631847;-0.0408005;-0.00351795;305;327.01;11.9648
0.0633948;-0.0409084;-0.00352479;306;328.018;11.8919
0.063765;-0.0412702;-0.00357995;307;330.034;11.8978
0.0639675;-0.0413225;-0.00355217;308;330.996;11.9372
0.0641736;-0.041461;-0.00360852;309;332.003;11.9629
0.0643873;-0.0415548;-0.00363811;310;333.011;12.0043
0.0645768;-0.0416334;-0.00361024;311;334.019;12.0122
0.0647929;-0.0417287;-0.00366489;312;335.027;11.955
0.0651501;-0.0420865;-0.00363821;313;336.997;12.0398
0.0653565;-0.0421626;-0.00372852;314;338.005;11.9708
0.0655848;-0.0422369;-0.00373198;315;339.013;12.0339
0.0657859;-0.0423512;-0.00377314;316;340.021;12.1069
0.0659932;-0.042449;-0.00376637;317;341.029;11.9925
0.0661796;-0.0424957;-0.00380994;318;341.991;12.0832
0.0663927;-0.0425903;-0.0038436;319;342.998;12.1088
0.0666087;-0.0426959;-0.003866;320;344.006;12.1503
0.0668305;-0.0427667;-0.00387593;321;345.014;12.0931
0.0670325;-0.0429044;-0.00390386;322;346.022;12.1246
0.0672335;-0.0429502;-0.00391899;323;347.03;12.1522
0.0676102;-0.0433083;-0.00395625;324;349;12.0576
0.0678234;-0.0433999;-0.00399993;325;350.008;12.1542
0.0680348;-0.0434816;-0.00403063;326;351.016;12.1069
0.0682188;-0.0435561;-0.00407318;327;352.023;12.1404
0.0684297;-0.0436549;-0.00406584;328;353.031;12.2272
0.0686142;-0.0436996;-0.00411497;329;353.993;12.0891
0.0688027;-0.0438198;-0.00416282;330;355.001;12.1956
0.0690201;-0.043899;-0.0041799;331;356.009;12.2272
0.0692231;-0.0439902;-0.00420179;332;357.017;12.1286
0.0696445;-0.0443692;-0.00422273;333;359.033;12.2923
0.0698217;-0.044427;-0.00428111;334;359.995;12.1404
0.0700374;-0.0445249;-0.00429784;335;361.003;12.2292
0.0702449;-0.0446318;-0.00434018;336;362.011;12.3022
0.0704422;-0.0447086;-0.0043557;337;363.018;12.1838
0.0708453;-0.0450724;-0.00438573;338;364.988;12.239
0.0710484;-0.045154;-0.00438783;339;365.996;12.3377
0.0712456;-0.0452832;-0.00443338;340;367.004;12.2173
0.0714569;-0.0453473;-0.00444618;341;368.012;12.3594
0.071686;-0.0454242;-0.00442229;342;369.02;12.3396
0.0718906;-0.0455056;-0.00443829;343;370.028;12.3278
0.0720809;-0.0456047;-0.00443954;344;370.99;12.3416
0.0722905;-0.0456656;-0.00448022;345;371.998;12.2864
0.0724953;-0.0457395;-0.00449287;346;373.006;12.4008
0.0727144;-0.0458339;-0.00455053;347;374.013;12.4087
0.0729379;-0.0459346;-0.00456949;348;375.021;12.4146
0.0731363;-0.0460312;-0.00455606;349;376.029;12.4166
0.0733278;-0.0460968;-0.00461261;350;376.991;12.3969
0.0735158;-0.0461588;-0.00468141;351;377.999;12.4422
0.0737512;-0.0462895;-0.00464183;352;379.007;12.4541
0.0739584;-0.0463577;-0.00467867;353;380.015;12.4639
0.0741565;-0.0464517;-0.0047192;354;381.023;12.4028
0.0743567;-0.0465218;-0.00477054;355;382.031;12.4955
0.0745562;-0.0465884;-0.00478843;356;382.993;12.4383
0.0747693;-0.0466948;-0.0047903;357;384.001;12.4758
0.0749714;-0.0467854;-0.00479333;358;385.009;12.4777
0.0751767;-0.0468231;-0.00489643;359;386.016;12.4698
0.0753795;-0.0469447;-0.00490257;360;387.024;12.46
0.0755629;-0.0470165;-0.0049825;361;388.032;12.5468
0.0757759;-0.0470899;-0.00500573;362;388.994;12.4541
0.0759207;-0.0472083;-0.00501315;363;390.002;12.46
0.0761029;-0.0473038;-0.00503466;364;391.01;12.4521
0.0763098;-0.0473813;-0.0050517;365;392.018;12.4817
0.0765285;-0.0474751;-0.00510794;366;393.026;12.6079
0.076746;-0.047566;-0.00511984;367;394.034;12.6079
0.0769825;-0.0476527;-0.00511819;368;394.996;12.6079
0.0771828;-0.0477197;-0.00515405;369;396.004;12.5172
0.0773739;-0.0478382;-0.0051871;370;397.011;12.6198
0.0775824;-0.0478972;-0.00523613;371;398.019;12.533
0.0777971;-0.0479684;-0.00524666;372;399.027;12.6
0.078004;-0.0480259;-0.00525449;373;399.989;12.6375
0.0782021;-0.0481503;-0.00529646;374;400.997;12.5862
0.0784238;-0.0481908;-0.00531428;375;402.005;12.5941
0.0786285;-0.0483156;-0.00534617;376;403.013;12.5685
0.0788318;-0.0483704;-0.00536524;377;404.021;12.6296
0.0790223;-0.0484539;-0.0054386;378;405.029;12.5428
0.07924;-0.0485338;-0.0054399;379;405.991;12.6257
0.0794303;-0.0486072;-0.00551013;380;406.999;12.5862
0.0796437;-0.0486572;-0.00555717;381;408.007;12.5744
0.0798505;-0.0487559;-0.00557152;382;409.014;12.6119
0.0802814;-0.0490682;-0.00558827;383;411.03;12.6276
0.0804998;-0.04917;-0.00560968;384;411.992;12.746
0.0807136;-0.0492443;-0.00564306;385;413;12.7756
0.0809106;-0.0493364;-0.00562488;386;414.008;12.6237
0.0811457;-0.0494141;-0.0056816;387;415.016;12.6316
0.081335;-0.0494994;-0.00573181;388;416.024;12.7046
0.0815606;-0.0495701;-0.00575876;389;417.031;12.7066
0.0817604;-0.0496685;-0.00578342;390;417.994;12.7756
0.0819731;-0.0497487;-0.00579732;391;419.001;12.8308
0.0821906;-0.0498288;-0.00585362;392;420.009;12.8111
0.0823807;-0.049928;-0.00587766;393;421.017;12.75
0.0825997;-0.0499803;-0.00594839;394;422.025;12.7204
0.0828136;-0.0500542;-0.0059577;395;423.033;12.8289
0.0830021;-0.0501098;-0.00600464;396;423.995;12.7421
0.083204;-0.0501776;-0.00601509;397;425.003;12.8407
0.0835976;-0.0505416;-0.00603951;398;427.019;12.8959
0.0837978;-0.0506232;-0.00607936;399;428.026;12.892
0.0839861;-0.0506633;-0.00610868;400;428.989;12.9176
0.0842076;-0.0507631;-0.00615086;401;429.996;12.892
0.0844207;-0.0508257;-0.00620523;402;431.004;12.8032
0.0846286;-0.050906;-0.00623006;403;432.012;12.9058
0.0848001;-0.0510115;-0.00619706;404;433.02;12.9255
0.0849534;-0.0511274;-0.00627397;405;434.028;12.9354
0.0851608;-0.0511783;-0.00631356;406;434.99;12.9196
0.0853615;-0.0512418;-0.00632656;407;435.998;12.9413
0.0855411;-0.0513236;-0.00643977;408;437.006;12.9413
0.0857164;-0.0513947;-0.00647202;409;438.014;12.8703
0.0859293;-0.0514685;-0.00650335;410;439.022;12.9314
0.0861497;-0.0515367;-0.00653047;411;440.029;12.8801
0.086325;-0.0515952;-0.00657841;412;440.991;12.9669
0.0864983;-0.0516949;-0.0066023;413;441.999;12.8723
0.0867249;-0.0517713;-0.00661103;414;443.007;13.0399
0.0869139;-0.0518828;-0.00662488;415;444.015;12.9216
0.087135;-0.0519125;-0.00666117;416;445.023;13.0439
0.0873103;-0.0520053;-0.00677267;417;446.031;13.0616
0.087488;-0.0520729;-0.00681637;418;446.993;13.0853
0.0877037;-0.0521553;-0.00686162;419;448.001;13.0557
0.0878826;-0.052239;-0.0068223;420;449.009;12.9729
0.0881066;-0.0522991;-0.00682596;421;450.017;13.109
0.0883057;-0.0523908;-0.00685197;422;451.024;13.036
0.0884631;-0.0524271;-0.00691935;423;452.032;13.0084
0.0886702;-0.0524738;-0.00694954;424;452.994;13.182
0.0888703;-0.0525691;-0.00701029;425;454.002;13.0044
0.0890745;-0.0526341;-0.00701753;426;455.01;13.0202
0.0892535;-0.0526822;-0.00710004;427;456.018;13.1386
0.0894921;-0.0527536;-0.00709855;428;457.026;13.0044
0.0896993;-0.0527999;-0.00716078;429;458.034;13.2017
0.0898563;-0.0528809;-0.00719971;430;458.996;13.032
0.090221;-0.0532433;-0.00724639;431;461.012;13.1859
0.0904361;-0.0533079;-0.00725921;432;462.019;13.2273
0.090571;-0.0534112;-0.00734007;433;463.027;13.2234
0.0907611;-0.0534262;-0.00736311;434;463.989;13.2293
0.0909519;-0.0534832;-0.00735761;435;464.997;13.2885
0.091148;-0.0535784;-0.00736944;436;466.005;13.18
0.0913325;-0.0536195;-0.00745845;437;467.013;13.1603
0.0914942;-0.0536761;-0.00748988;438;468.021;13.2332
0.0916928;-0.0537035;-0.00754666;439;469.029;13.2411
0.0918871;-0.053782;-0.00760246;440;469.991;13.2845
0.0924361;-0.0542666;-0.00770712;441;473.014;13.322
0.0925979;-0.0543119;-0.00764697;442;474.022;13.3477
0.0927861;-0.0544056;-0.00775143;443;475.03;13.2037
0.0929742;-0.0544629;-0.00776147;444;475.992;13.2609
0.0931844;-0.0545235;-0.00783456;445;477;13.2451
0.0933548;-0.054649;-0.00786234;446;478.008;13.324
0.0936027;-0.0546637;-0.00788676;447;479.016;13.2766
0.0937637;-0.0546994;-0.00788831;448;480.024;13.4246
