"Average";;;"Analog";;
0.0102987;-0.00378078;-6.26581e-06;76;132.307;22.9425
0.0104056;-0.00381286;1.36504e-05;77;133.315;23.1418
0.0105413;-0.00386093;-6.88803e-06;78;134.322;23.556
0.010686;-0.0039115;4.03758e-06;79;135.33;23.8835
0.0107848;-0.00394896;1.22993e-05;80;136.292;24.0965
0.0109283;-0.00395828;-1.7191e-05;81;137.3;24.4753
0.0110719;-0.00400959;3.9597e-05;82;138.308;24.7712
0.0112061;-0.00405673;1.38472e-05;83;139.316;25.0296
0.0113346;-0.00409534;3.49973e-05;84;140.324;25.3926
0.0114514;-0.00416152;3.49745e-05;85;141.332;25.6253
0.011591;-0.00416513;4.87621e-05;86;142.294;26.0416
0.0116997;-0.00420563;-1.96196e-05;87;143.302;26.3039
0.011829;-0.00425927;1.80767e-06;88;144.31;26.5919
0.0119859;-0.00427712;6.11089e-05;89;145.318;26.9154
0.0120798;-0.00432353;3.09594e-05;90;146.325;27.16
0.0122005;-0.00423928;3.41789e-05;91;147.333;27.5151
0.0123179;-0.0043925;4.10472e-05;92;148.295;27.7301
0.0124812;-0.00438234;-6.11432e-06;93;149.303;28.03
0.012567;-0.00445105;-6.15975e-06;94;150.311;28.3831
0.0127059;-0.00444491;2.59962e-05;95;151.319;28.6987
-0.00583731;0.00367331;0.00103212;96;152.327;-0.2003
-0.00604972;0.00361652;0.00104559;97;153.335;-0.1904
-0.00619997;0.00349828;0.0012076;98;154.297;-0.0603
-0.0062215;0.00343734;0.00127688;99;155.305;-0.0484
-0.00629642;0.00338533;0.00104577;100;156.313;-0.0977
-0.00634539;0.00326795;0.00117869;101;156.725;-0.147
