,Time [s],Chan,Load [N],E [eu]
345,55.263387800000004,2.0,19374.375,72.5
346,55.3343934,1.0,19410.0,88.4
347,55.3607576,2.0,19410.0,90.1
348,55.4752092,2.0,19445.625,41.2
349,55.501545400000005,1.0,19466.25,51.7
350,55.5836076,2.0,19441.875,245.0
351,55.5956659,2.0,19455.0,267.7
352,55.70286779999999,1.0,19518.75,168.4
353,55.7029037,2.0,19518.75,29.5
354,55.720428000000005,2.0,19537.5,278.7
355,55.7204588,1.0,19537.5,96.4
356,55.7241345,1.0,19537.5,197.3
357,55.724170400000006,2.0,19537.5,37.5
358,55.72957629999999,1.0,19537.5,398.1
359,55.7296122,2.0,19537.5,87.3
360,55.8185694,2.0,19573.125,61.5
361,55.8863112,2.0,19584.375,140.9
362,55.9194577,2.0,19610.625,137.6
363,55.92098539999999,1.0,19616.25,46.0
364,55.963164500000005,2.0,19623.75,150.4
365,55.9976356,2.0,19593.75,480.8
366,55.99766460000001,1.0,19593.75,139.7
367,56.033872,2.0,19659.375,77.0
368,56.0439706,2.0,19659.375,95.0
369,56.05344399999999,2.0,19657.5,160.1
370,56.0813647,1.0,19666.875,71.4
371,56.0921733,2.0,19668.75,57.2
372,56.1249043,1.0,19670.625,144.9
373,56.135910200000005,1.0,19685.625,500.5
374,56.135955200000005,2.0,19685.625,63.2
375,56.1475991,2.0,19681.875,641.4
376,56.1476277,1.0,19681.875,219.1
377,56.16771729999999,2.0,19691.25,307.4
378,56.1677546,1.0,19691.25,98.9
379,56.2189911,1.0,19719.375,1365.8
380,56.2190338,2.0,19719.375,198.4
381,56.24624,1.0,19725.0,135.8
382,56.3046017,2.0,19732.5,327.9
383,56.6298675,1.0,19869.375,75.3
384,56.6464904,1.0,19884.375,332.6
385,56.6465541,2.0,19884.375,52.1
386,56.7094091,1.0,19856.25,148.7
387,56.7094437,2.0,19856.25,100.4
388,56.7515871,1.0,19914.375,45.6
389,56.7705526,2.0,19918.125,170576.9
390,56.77058829999999,1.0,19918.125,52510.8
391,56.818774,2.0,19931.25,103.9
392,56.86703000000001,2.0,19946.25,93.2
393,56.8932527,1.0,19940.625,260.1
394,56.906725300000005,2.0,19961.25,289.8
395,56.906763600000005,1.0,19961.25,87.9
396,56.922661100000006,2.0,19972.5,52.6
397,56.93676310000001,1.0,19974.375,544.1
398,56.936807200000004,2.0,19974.375,51.4
399,56.93939029999999,2.0,19974.375,72.6
400,56.9463412,2.0,19987.5,16493.4
401,56.9463649,1.0,19987.5,5991.3
402,56.951766500000005,2.0,19980.0,56.4
403,56.961602600000006,2.0,19961.25,187.8
404,57.0115821,1.0,19981.875,126.7
405,57.0231568,1.0,20011.875,117.8
406,57.0404556,1.0,20025.0,195.9
407,57.0835586,1.0,20021.25,46.8
408,57.0906814,1.0,20021.25,80.1
409,57.1988998,2.0,20066.25,137.7
410,57.20640229999999,2.0,20070.0,70.6
411,57.2119209,1.0,20079.375,3434.0
412,57.211943000000005,2.0,20079.375,810.5
413,57.236713,2.0,20081.25,86.4
414,57.3032434,1.0,20107.5,94.7
415,57.3771105,2.0,20100.0,639.4
416,57.37714129999999,1.0,20100.0,206.2
417,57.4104922,2.0,20096.25,288.0
418,57.4105295,1.0,20096.25,76.3
419,57.4285558,2.0,20111.25,2698.8
420,57.428583200000006,1.0,20111.25,921.5
421,57.4885918,1.0,20161.875,119.6
422,57.5080401,2.0,20182.5,636.6
423,57.5080774,1.0,20182.5,175.9
424,57.5109845,1.0,20178.75,162.0
425,57.5357982,2.0,20163.75,156.5
426,57.5621305,2.0,20167.5,67.0
427,57.5803507,2.0,20190.0,50.6
428,57.643970200000005,1.0,20231.25,85.8
429,57.65256289999999,1.0,20229.375,106.2
430,57.68745129999999,1.0,20218.125,515.1
431,57.70295,1.0,20233.125,63.7
432,57.7054029,1.0,20233.125,475.7
433,57.7054468,2.0,20233.125,60.8
434,57.8362385,2.0,20287.5,324.8
435,57.8443191,1.0,20298.75,113.7
436,57.84941479999999,1.0,20298.75,120.2
437,57.8817656,1.0,20281.875,238.3
438,57.8818083,2.0,20281.875,32.2
439,57.8989086,1.0,20293.125,191.8
440,57.9180341,1.0,20326.875,105.6
441,57.924112300000004,2.0,20328.75,100.7
442,57.9519539,1.0,20334.375,249.8
443,57.95395799999999,1.0,20334.375,108.1
444,57.98562439999999,2.0,20311.875,443.0
445,57.9856532,1.0,20311.875,171.1
446,58.0440892,1.0,20375.625,602.8
447,58.044119499999994,2.0,20375.625,128.0
448,58.1652595,2.0,20407.5,301.7
449,58.2301305,1.0,20431.875,418.6
450,58.2301669,2.0,20431.875,210.3
451,58.40374129999999,1.0,20482.5,96.4
452,58.4086348,1.0,20482.5,348.7
453,58.4086759,2.0,20482.5,71.6
454,58.4254568,2.0,20503.125,490.8
455,58.425493700000004,1.0,20503.125,103.3
456,58.4476548,1.0,20506.875,273.5
457,58.5043193,1.0,20527.5,1169.0
458,58.50434789999999,2.0,20527.5,492.3
459,58.5394911,1.0,20536.875,2196.1
460,58.5395194,2.0,20536.875,515.3
461,58.568259600000005,2.0,20538.75,32.1
462,58.5713889,1.0,20550.0,240.3
463,58.571431700000005,2.0,20550.0,34.2
464,58.7165955,2.0,20608.125,175.4
465,58.777024,1.0,20621.25,834.5
466,58.7770532,2.0,20621.25,276.0
467,58.87079670000001,1.0,20655.0,153.4
468,58.8714912,2.0,20655.0,452.7
469,58.9687792,2.0,20679.375,78.0
470,58.9918821,1.0,20698.125,72.1
471,59.069379000000005,1.0,20728.125,41.2
472,59.1097532,2.0,20730.0,51.8
473,59.1507793,2.0,20760.0,101.7
474,59.1824371,2.0,20760.0,91.4
475,59.215777,1.0,20778.75,65.2
476,59.220866599999994,1.0,20780.625,781.6
477,59.2209026,2.0,20780.625,236.8
478,59.232100100000004,2.0,20786.25,162.6
